season,variable,week,metric,model_a,model_b,n_init,diff,ci_lo,ci_hi,p_value,significant_95
jfm,tp,6,crpss_clim,ecmwf,ncep,90,0.10455849234789466,0.06087185074096274,0.14945046814695945,0.0,True
jfm,tp,6,crpss_clim,ecmwf,spire,90,0.08194111717524355,0.02374441887151723,0.13829669799505817,0.0064,True
jfm,tp,6,crpss_clim,ecmwf,ukmo,90,0.06502844381108633,0.02467306914970908,0.10611126900559337,0.0016,True
jfm,tp,6,crpss_clim,fuxi,ncep,90,0.11428435379552587,0.07311624385314648,0.15778919312282488,0.0,True
jfm,tp,6,crpss_clim,fuxi,spire,90,0.09166697862287476,0.03560180345658168,0.14779130737145219,0.0022,True
jfm,tp,6,crpss_clim,fuxi,ukmo,90,0.07475430525871754,0.0330741960285943,0.11762966468368177,0.0006,True
jfm,tp,6,crpss_clim,ncep,spire,90,-0.02261737517265111,-0.0756016687458491,0.03229065769696776,0.4106,False
jfm,tp,6,crpss_clim,ncep,ukmo,90,-0.03953004853680833,-0.08793826211737213,0.008471224368849263,0.104,False
jfm,tp,6,crpss_clim,spire,ukmo,90,-0.01691267336415722,-0.06659540945688674,0.03355715002772811,0.5068,False
jfm,tp,1,crps,ecmwf,fuxi,90,-0.1231383252477824,-0.1594596810239421,-0.09067299675203878,0.0,True
jfm,tp,1,crps,ecmwf,ncep,90,-0.14945152209432538,-0.1754839677031366,-0.12507588792658186,0.0,True
jfm,tp,1,crps,ecmwf,spire,90,0.03785991969719682,0.017054119633439956,0.060864749188171696,0.0,True
jfm,tp,1,crps,ecmwf,ukmo,90,-0.12108984775153292,-0.14787643790118435,-0.09608749804442522,0.0,True
jfm,tp,1,crps,fuxi,ncep,90,-0.026313196846542986,-0.054813832149706,0.004771657426570021,0.0928,False
jfm,tp,1,crps,fuxi,spire,90,0.16099824494497922,0.11617796703872375,0.21046285021949315,0.0,True
jfm,tp,1,crps,fuxi,ukmo,90,0.002048477496249479,-0.03431520718267325,0.039709377664914655,0.9294,False
jfm,tp,1,crps,ncep,spire,90,0.1873114417915222,0.14873593283253528,0.23030446441849267,0.0,True
jfm,tp,1,crps,ncep,ukmo,90,0.028361674342792464,-0.002230787021638512,0.05762564131478054,0.068,False
jfm,tp,1,crps,spire,ukmo,90,-0.15894976744872974,-0.1958018592293155,-0.12491334734289952,0.0,True
jfm,tp,2,crps,ecmwf,fuxi,90,-0.20286630017548574,-0.26347537556022177,-0.1482055818712085,0.0,True
jfm,tp,2,crps,ecmwf,ncep,90,-0.17658661130399494,-0.21660499456404805,-0.1384619885494021,0.0,True
jfm,tp,2,crps,ecmwf,spire,90,-0.07750741136916811,-0.10925494919400888,-0.044313869758835486,0.0,True
jfm,tp,2,crps,ecmwf,ukmo,90,-0.21205734263030546,-0.24938255219736896,-0.17684927854384355,0.0,True
jfm,tp,2,crps,fuxi,ncep,90,0.02627968887149079,-0.03896486338371518,0.09506341093014177,0.4544,False
jfm,tp,2,crps,fuxi,spire,90,0.12535888880631763,0.06270315294929321,0.1917061941663756,0.0,True
jfm,tp,2,crps,fuxi,ukmo,90,-0.00919104245481972,-0.07420502278493012,0.05680590653133014,0.759,False
jfm,tp,2,crps,ncep,spire,90,0.09907919993482683,0.04391778547429441,0.15770579542644542,0.0,True
jfm,tp,2,crps,ncep,ukmo,90,-0.03547073132631051,-0.08966575689137711,0.018393174005510386,0.1842,False
jfm,tp,2,crps,spire,ukmo,90,-0.13454993126113735,-0.18252699951536516,-0.08934058272079563,0.0,True
jfm,tp,3,crps,ecmwf,fuxi,90,-0.0685365369961265,-0.10034755535075668,-0.037097409153477146,0.0,True
jfm,tp,3,crps,ecmwf,ncep,90,-0.1179862572620115,-0.1446825822608876,-0.09195517648161657,0.0,True
jfm,tp,3,crps,ecmwf,spire,90,-0.09624851366447107,-0.14647545020646188,-0.04360586896620365,0.0008,True
jfm,tp,3,crps,ecmwf,ukmo,90,-0.18979354522748382,-0.2524334183160994,-0.133101498090045,0.0,True
jfm,tp,3,crps,fuxi,ncep,90,-0.04944972026588501,-0.08953583051489376,-0.009059331667565205,0.016,True
jfm,tp,3,crps,fuxi,spire,90,-0.027711976668344573,-0.07678817239993838,0.02339822054438534,0.2874,False
jfm,tp,3,crps,fuxi,ukmo,90,-0.12125700823135732,-0.18574729312512722,-0.060121492203434726,0.0,True
jfm,tp,3,crps,ncep,spire,90,0.021737743597540438,-0.041622069670158246,0.08687171490159797,0.5102,False
jfm,tp,3,crps,ncep,ukmo,90,-0.07180728796547231,-0.14076971167022687,-0.0071768857228657,0.0264,True
jfm,tp,3,crps,spire,ukmo,90,-0.09354503156301275,-0.15748441605912722,-0.03472519939671494,0.0004,True
jfm,tp,4,crps,ecmwf,fuxi,90,-0.03286318901633267,-0.05545526387325492,-0.01167889797089459,0.0028,True
jfm,tp,4,crps,ecmwf,ncep,90,-0.08580757278880968,-0.11838791723344737,-0.05404225927659718,0.0,True
jfm,tp,4,crps,ecmwf,spire,90,-0.11428587019326619,-0.16828960988819494,-0.0570960323004381,0.0,True
jfm,tp,4,crps,ecmwf,ukmo,90,-0.08283058959359857,-0.13057008976131573,-0.03696049060334916,0.0004,True
jfm,tp,4,crps,fuxi,ncep,90,-0.05294438377247701,-0.09177015865704942,-0.014463761209149408,0.0086,True
jfm,tp,4,crps,fuxi,spire,90,-0.08142268117693352,-0.14169021693603787,-0.017007504479092758,0.016,True
jfm,tp,4,crps,fuxi,ukmo,90,-0.0499674005772659,-0.1032083901038083,0.002843806157483453,0.0654,False
jfm,tp,4,crps,ncep,spire,90,-0.02847829740445651,-0.08979840689211953,0.0343175781798167,0.3926,False
jfm,tp,4,crps,ncep,ukmo,90,0.0029769831952111137,-0.048524390517953965,0.05274108899923518,0.8966,False
jfm,tp,4,crps,spire,ukmo,90,0.03145528059966762,-0.020628714206522996,0.0818366749392327,0.2354,False
jfm,tp,5,crps,ecmwf,fuxi,90,-0.009976985266440863,-0.02750773026504857,0.00808773625466074,0.2696,False
jfm,tp,5,crps,ecmwf,ncep,90,-0.059457013198345066,-0.10347836200085589,-0.018658911597731413,0.0036,True
jfm,tp,5,crps,ecmwf,spire,90,-0.0769665386452556,-0.13876043460208093,-0.014285559136730634,0.0184,True
jfm,tp,5,crps,ecmwf,ukmo,90,-0.04548268483397788,-0.09650071726466836,0.005789026032791605,0.081,False
jfm,tp,5,crps,fuxi,ncep,90,-0.0494800279319042,-0.09244804372076201,-0.008314504788369828,0.0152,True
jfm,tp,5,crps,fuxi,spire,90,-0.06698955337881474,-0.12643254765053316,-0.0046847614957532275,0.0348,True
jfm,tp,5,crps,fuxi,ukmo,90,-0.03550569956753702,-0.08499628505192892,0.014702775867628257,0.1722,False
jfm,tp,5,crps,ncep,spire,90,-0.017509525446910534,-0.07908532674246894,0.04392434811056709,0.5798,False
jfm,tp,5,crps,ncep,ukmo,90,0.013974328364367183,-0.03945552259535468,0.0667760820320877,0.5964,False
jfm,tp,5,crps,spire,ukmo,90,0.03148385381127772,-0.011429526250068071,0.07510026232096462,0.1508,False
jfm,tp,6,crps,ecmwf,fuxi,90,0.012001483578443661,-0.0028219948270385427,0.0271307594108415,0.1164,False
jfm,tp,6,crps,ecmwf,ncep,90,-0.10035338439261388,-0.1505274013442967,-0.05299651173880532,0.0,True
jfm,tp,6,crps,ecmwf,spire,90,-0.04686627171659319,-0.1092016642278639,0.016827251619426453,0.1432,False
jfm,tp,6,crps,ecmwf,ukmo,90,-0.057235485643702066,-0.10546601485412194,-0.008170968681241599,0.0228,True
jfm,tp,6,crps,fuxi,ncep,90,-0.11235486797105754,-0.1593017855939295,-0.0679395897986991,0.0,True
jfm,tp,6,crps,fuxi,spire,90,-0.05886775529503685,-0.11848251955254342,0.001438439805607438,0.0576,False
jfm,tp,6,crps,fuxi,ukmo,90,-0.06923696922214573,-0.11775795790438048,-0.019615663633788027,0.007,True
jfm,tp,6,crps,ncep,spire,90,0.05348711267602069,-0.0037888759037227665,0.11003396270172491,0.0684,False
jfm,tp,6,crps,ncep,ukmo,90,0.04311789874891181,-0.007237962184618698,0.09375446703917673,0.0962,False
jfm,tp,6,crps,spire,ukmo,90,-0.010369213927108878,-0.06875083556185102,0.0465529840589965,0.7596,False
jfm,tp,1,spread_skill_ratio,ecmwf,fuxi,90,0.17698310388054225,0.1526448096963051,0.20416317424371916,0.0,True
jfm,tp,1,spread_skill_ratio,ecmwf,ncep,90,0.12183449107528388,0.09839660057541492,0.14701663982585952,0.0,True
jfm,tp,1,spread_skill_ratio,ecmwf,spire,90,-0.34111606902553326,-0.3861513024461965,-0.29731731726110117,0.0,True
jfm,tp,1,spread_skill_ratio,ecmwf,ukmo,90,0.10671963209207636,0.07777728064700949,0.13891765965352992,0.0,True
jfm,tp,1,spread_skill_ratio,fuxi,ncep,90,-0.055148612805258374,-0.07080501319292658,-0.04008168183193255,0.0,True
jfm,tp,1,spread_skill_ratio,fuxi,spire,90,-0.5180991729060755,-0.5667252622111829,-0.47175790726697653,0.0,True
jfm,tp,1,spread_skill_ratio,fuxi,ukmo,90,-0.0702634717884659,-0.08520627239743846,-0.05456393697136141,0.0,True
jfm,tp,1,spread_skill_ratio,ncep,spire,90,-0.46295056010081714,-0.5109276827499906,-0.4180303683162118,0.0,True
jfm,tp,1,spread_skill_ratio,ncep,ukmo,90,-0.015114858983207524,-0.03274374506441762,0.0036678932193984267,0.1114,False
jfm,tp,1,spread_skill_ratio,spire,ukmo,90,0.4478357011176096,0.4043044697435807,0.49247565996985304,0.0,True
jfm,tp,2,spread_skill_ratio,ecmwf,fuxi,90,0.3567356582876128,0.30145265383244485,0.4144784606301149,0.0,True
jfm,tp,2,spread_skill_ratio,ecmwf,ncep,90,0.23143105592399416,0.18128681763912208,0.28328854594006736,0.0,True
jfm,tp,2,spread_skill_ratio,ecmwf,spire,90,-0.6380342532489979,-0.7043665830507492,-0.5743982513357261,0.0,True
jfm,tp,2,spread_skill_ratio,ecmwf,ukmo,90,0.2768849896024598,0.22002686362263088,0.3369501582275353,0.0,True
jfm,tp,2,spread_skill_ratio,fuxi,ncep,90,-0.12530460236361862,-0.16454938059857493,-0.08799585071538482,0.0,True
jfm,tp,2,spread_skill_ratio,fuxi,spire,90,-0.9947699115366107,-1.0720864526311589,-0.9180898955874924,0.0,True
jfm,tp,2,spread_skill_ratio,fuxi,ukmo,90,-0.079850668685153,-0.11438114968049726,-0.04592757948639501,0.0,True
jfm,tp,2,spread_skill_ratio,ncep,spire,90,-0.869465309172992,-0.9465627288252314,-0.7960715920804525,0.0,True
jfm,tp,2,spread_skill_ratio,ncep,ukmo,90,0.04545393367846562,-0.0017395243543438692,0.0938916885117265,0.0602,False
jfm,tp,2,spread_skill_ratio,spire,ukmo,90,0.9149192428514576,0.8289404066160257,1.0027925921305718,0.0,True
jfm,tp,3,spread_skill_ratio,ecmwf,fuxi,90,0.3041308163299001,0.2515357037403842,0.3587941819459491,0.0,True
jfm,tp,3,spread_skill_ratio,ecmwf,ncep,90,0.2723536120810337,0.22291199715770607,0.32319406116646004,0.0,True
jfm,tp,3,spread_skill_ratio,ecmwf,spire,90,-0.7297190006166199,-0.8043696503082242,-0.6550733928721085,0.0,True
jfm,tp,3,spread_skill_ratio,ecmwf,ukmo,90,0.25359454115957514,0.19448728617197292,0.3123879618925045,0.0,True
jfm,tp,3,spread_skill_ratio,fuxi,ncep,90,-0.031777204248866375,-0.06877212614435127,0.003540431508360677,0.0766,False
jfm,tp,3,spread_skill_ratio,fuxi,spire,90,-1.03384981694652,-1.1225676858540243,-0.9455056508146618,0.0,True
jfm,tp,3,spread_skill_ratio,fuxi,ukmo,90,-0.05053627517032494,-0.09310096124806384,-0.009001713329814259,0.0174,True
jfm,tp,3,spread_skill_ratio,ncep,spire,90,-1.0020726126976536,-1.0916317320923055,-0.9127107098365222,0.0,True
jfm,tp,3,spread_skill_ratio,ncep,ukmo,90,-0.018759070921458565,-0.06404545114034572,0.028047366383127926,0.412,False
jfm,tp,3,spread_skill_ratio,spire,ukmo,90,0.983313541776195,0.8813953684150666,1.085804055903404,0.0,True
jfm,tp,4,spread_skill_ratio,ecmwf,fuxi,90,0.197551899603514,0.15963244638748803,0.23683458889715175,0.0,True
jfm,tp,4,spread_skill_ratio,ecmwf,ncep,90,0.1913738037625089,0.1330724141339794,0.2502900607529743,0.0,True
jfm,tp,4,spread_skill_ratio,ecmwf,spire,90,-0.738958626119074,-0.8043586202359596,-0.6753831765549005,0.0,True
jfm,tp,4,spread_skill_ratio,ecmwf,ukmo,90,0.15777792933155094,0.09979658209725507,0.21688624960233904,0.0,True
jfm,tp,4,spread_skill_ratio,fuxi,ncep,90,-0.0061780958410050935,-0.05828498590856652,0.04632431608224348,0.8112,False
jfm,tp,4,spread_skill_ratio,fuxi,spire,90,-0.9365105257225881,-1.0127434744266957,-0.8610275642681564,0.0,True
jfm,tp,4,spread_skill_ratio,fuxi,ukmo,90,-0.039773970271963055,-0.08978404533093771,0.012395355969821775,0.1322,False
jfm,tp,4,spread_skill_ratio,ncep,spire,90,-0.9303324298815829,-1.0204432372061805,-0.8410726751748315,0.0,True
jfm,tp,4,spread_skill_ratio,ncep,ukmo,90,-0.03359587443095796,-0.0828185807768196,0.020160885633340505,0.2156,False
jfm,tp,4,spread_skill_ratio,spire,ukmo,90,0.896736555450625,0.8014477248610793,0.9950511550378621,0.0,True
jfm,tp,5,spread_skill_ratio,ecmwf,fuxi,90,0.14175839284367087,0.1126036115738917,0.17269639811467968,0.0,True
jfm,tp,5,spread_skill_ratio,ecmwf,ncep,90,0.08621450039506118,0.0440186462002557,0.13129045182762342,0.0,True
jfm,tp,5,spread_skill_ratio,ecmwf,spire,90,-0.6485469141481043,-0.7007042629280548,-0.5974817563109378,0.0,True
jfm,tp,5,spread_skill_ratio,ecmwf,ukmo,90,0.1395574329461457,0.08518563028012226,0.19501158646137243,0.0,True
jfm,tp,5,spread_skill_ratio,fuxi,ncep,90,-0.05554389244860969,-0.09651720991290098,-0.01309691347019187,0.0092,True
jfm,tp,5,spread_skill_ratio,fuxi,spire,90,-0.7903053069917751,-0.8587622061165042,-0.7257073073239539,0.0,True
jfm,tp,5,spread_skill_ratio,fuxi,ukmo,90,-0.0022009598975251676,-0.04621176394522294,0.04337879510008281,0.9196,False
jfm,tp,5,spread_skill_ratio,ncep,spire,90,-0.7347614145431655,-0.812458250934624,-0.6610809296157014,0.0,True
jfm,tp,5,spread_skill_ratio,ncep,ukmo,90,0.05334293255108452,0.0116378195364955,0.09666756557681104,0.014,True
jfm,tp,5,spread_skill_ratio,spire,ukmo,90,0.7881043470942499,0.702907857980522,0.8772517408449176,0.0,True
jfm,tp,6,spread_skill_ratio,ecmwf,fuxi,90,0.12352435811952328,0.09685071318302584,0.15006482621700382,0.0,True
jfm,tp,6,spread_skill_ratio,ecmwf,ncep,90,0.030201130096836115,-0.004734837673009298,0.06601146447485261,0.0844,False
jfm,tp,6,spread_skill_ratio,ecmwf,spire,90,-0.6544914292021624,-0.6999814657736582,-0.6082066843370513,0.0,True
jfm,tp,6,spread_skill_ratio,ecmwf,ukmo,90,0.05607638633338963,0.008222438737622854,0.1042311690392249,0.0202,True
jfm,tp,6,spread_skill_ratio,fuxi,ncep,90,-0.09332322802268717,-0.125747601201557,-0.060012913712940055,0.0,True
jfm,tp,6,spread_skill_ratio,fuxi,spire,90,-0.7780157873216857,-0.8360591621173111,-0.719231267460249,0.0,True
jfm,tp,6,spread_skill_ratio,fuxi,ukmo,90,-0.06744797178613365,-0.10994204688619129,-0.023732277785174966,0.0042,True
jfm,tp,6,spread_skill_ratio,ncep,spire,90,-0.6846925592989985,-0.7504641046767919,-0.6181620619555703,0.0,True
jfm,tp,6,spread_skill_ratio,ncep,ukmo,90,0.025875256236553512,-0.018692867259992876,0.07000389103467584,0.2552,False
jfm,tp,6,spread_skill_ratio,spire,ukmo,90,0.710567815535552,0.6381554343621232,0.7846908122449364,0.0,True
jfm,z500,1,acc,delysm,ecmwf,90,-0.05202820585618162,-0.07466546392952343,-0.03459668618032707,0.0,True
jfm,z500,1,acc,delysm,fuxi,90,0.030225315550724052,0.002255364103330163,0.056641947335784336,0.0354,True
jfm,z500,1,acc,delysm,ncep,90,0.017724360684191476,-0.005643662965644325,0.040998935803295326,0.1404,False
jfm,z500,1,acc,delysm,spire,90,-0.019120896795688513,-0.03668773048241304,-0.0033373248043017155,0.0166,True
jfm,z500,1,acc,delysm,ukmo,90,-0.034271959467988,-0.05647379177817437,-0.01743025334099886,0.0,True
jfm,z500,1,acc,ecmwf,fuxi,90,0.08225352140690567,0.05776667718035666,0.11172953272607007,0.0,True
jfm,z500,1,acc,ecmwf,ncep,90,0.0697525665403731,0.051384516278987366,0.08997846883444996,0.0,True
jfm,z500,1,acc,ecmwf,spire,90,0.032907309060493106,0.01946464549814079,0.049421155866589954,0.0,True
jfm,z500,1,acc,ecmwf,ukmo,90,0.01775624638819362,0.01078464685243268,0.025441041993968832,0.0,True
jfm,z500,1,acc,fuxi,ncep,90,-0.012500954866532576,-0.05044028708396016,0.022537864136648388,0.5338,False
jfm,z500,1,acc,fuxi,spire,90,-0.049346212346412566,-0.07608116923624414,-0.02734377212971723,0.0,True
jfm,z500,1,acc,fuxi,ukmo,90,-0.06449727501871205,-0.09379495179218532,-0.03996796199841889,0.0,True
jfm,z500,1,acc,ncep,spire,90,-0.03684525747987999,-0.059183921798976816,-0.013516006002428319,0.0024,True
jfm,z500,1,acc,ncep,ukmo,90,-0.051996320152179476,-0.07280233796753592,-0.03218537952657066,0.0,True
jfm,z500,1,acc,spire,ukmo,90,-0.015151062672299487,-0.03173614877212462,-0.00042780533463062173,0.0422,True
jfm,z500,2,acc,delysm,ecmwf,90,-0.23917204878878073,-0.3201269576936751,-0.16216184021896196,0.0,True
jfm,z500,2,acc,delysm,fuxi,90,0.06224200639145794,-0.021497501416274756,0.1456612285706257,0.149,False
jfm,z500,2,acc,delysm,ncep,90,-0.010572327081340038,-0.1224579619885657,0.10464796465354259,0.8612,False
jfm,z500,2,acc,delysm,spire,90,-0.22937312807695187,-0.30817502160190596,-0.1547972450603309,0.0,True
jfm,z500,2,acc,delysm,ukmo,90,-0.12014966247995751,-0.1978390688499982,-0.044088770900553284,0.0018,True
jfm,z500,2,acc,ecmwf,fuxi,90,0.30141405518023867,0.2187148498883075,0.3867235968447551,0.0,True
jfm,z500,2,acc,ecmwf,ncep,90,0.2285997217074407,0.15357063872275553,0.31409577543373124,0.0,True
jfm,z500,2,acc,ecmwf,spire,90,0.009798920711828862,-0.022570287685083575,0.04083371392817787,0.5444,False
jfm,z500,2,acc,ecmwf,ukmo,90,0.11902238630882322,0.07217832210299402,0.16805332288011865,0.0,True
jfm,z500,2,acc,fuxi,ncep,90,-0.07281433347279798,-0.1793355135277987,0.04093588239734473,0.213,False
jfm,z500,2,acc,fuxi,spire,90,-0.2916151344684098,-0.36590723975997996,-0.2184491786281061,0.0,True
jfm,z500,2,acc,fuxi,ukmo,90,-0.18239166887141545,-0.26598138028750096,-0.09815921732203917,0.0,True
jfm,z500,2,acc,ncep,spire,90,-0.21880080099561183,-0.2992966432150692,-0.14638052206139404,0.0,True
jfm,z500,2,acc,ncep,ukmo,90,-0.10957733539861747,-0.2052413123613612,-0.0180199600087758,0.0146,True
jfm,z500,2,acc,spire,ukmo,90,0.10922346559699436,0.06114555478544536,0.16059816007042851,0.0,True
jfm,z500,3,acc,delysm,ecmwf,90,-0.39555715242506134,-0.49793719073810994,-0.2931316087793593,0.0,True
jfm,z500,3,acc,delysm,fuxi,90,0.139748636067133,0.015315863178111117,0.2603387881173358,0.0254,True
jfm,z500,3,acc,delysm,ncep,90,-0.146957148930415,-0.30047523810300764,0.013256494444793114,0.072,False
jfm,z500,3,acc,delysm,spire,90,-0.40757074404462573,-0.5120684688336644,-0.3077074636057261,0.0,True
jfm,z500,3,acc,delysm,ukmo,90,-0.25350313650464057,-0.36275481471249904,-0.1484160455284588,0.0,True
jfm,z500,3,acc,ecmwf,fuxi,90,0.5353057884921943,0.4214041191719458,0.6517214179795617,0.0,True
jfm,z500,3,acc,ecmwf,ncep,90,0.24860000349464634,0.14282134459552312,0.3601548353274003,0.0,True
jfm,z500,3,acc,ecmwf,spire,90,-0.01201359161956439,-0.06724718740396542,0.04250675158178886,0.66,False
jfm,z500,3,acc,ecmwf,ukmo,90,0.14205401592042077,0.06521431866145194,0.2213458389664348,0.0,True
jfm,z500,3,acc,fuxi,ncep,90,-0.286705784997548,-0.45460771162067437,-0.10740564787268699,0.001,True
jfm,z500,3,acc,fuxi,spire,90,-0.5473193801117587,-0.6581213043105812,-0.43653735122244725,0.0,True
jfm,z500,3,acc,fuxi,ukmo,90,-0.3932517725717736,-0.5140668213061351,-0.2682132953651055,0.0,True
jfm,z500,3,acc,ncep,spire,90,-0.2606135951142107,-0.3769186361459979,-0.14711771742373422,0.0,True
jfm,z500,3,acc,ncep,ukmo,90,-0.10654598757422556,-0.23807295514047644,0.020271783890940132,0.097,False
jfm,z500,3,acc,spire,ukmo,90,0.15406760753998516,0.06810265464200904,0.24319841427785702,0.0008,True
jfm,z500,4,acc,delysm,ecmwf,90,-0.6800522173691281,-0.8083172555826772,-0.5490330105853193,0.0,True
jfm,z500,4,acc,delysm,fuxi,90,-0.041639114505278685,-0.18611404253088706,0.09076585251721656,0.5492,False
jfm,z500,4,acc,delysm,ncep,90,-0.5965110971965559,-0.7631988853021766,-0.42018343775516953,0.0,True
jfm,z500,4,acc,delysm,spire,90,-0.6954175647759966,-0.8364514337080156,-0.5493880788511887,0.0,True
jfm,z500,4,acc,delysm,ukmo,90,-0.5998826142521405,-0.7308458883489344,-0.47159093617982345,0.0,True
jfm,z500,4,acc,ecmwf,fuxi,90,0.6384131028638496,0.47786035461849385,0.7854177183555272,0.0,True
jfm,z500,4,acc,ecmwf,ncep,90,0.08354112017257231,-0.023849633737759484,0.19332115494516974,0.125,False
jfm,z500,4,acc,ecmwf,spire,90,-0.015365347406868457,-0.08167308386319455,0.05177830524894542,0.651,False
jfm,z500,4,acc,ecmwf,ukmo,90,0.08016960311698768,-0.03353553386117801,0.19599587787629785,0.1656,False
jfm,z500,4,acc,fuxi,ncep,90,-0.5548719826912771,-0.7555091300064855,-0.3395966245727215,0.0,True
jfm,z500,4,acc,fuxi,spire,90,-0.653778450270718,-0.8225070671287957,-0.46671849009412875,0.0,True
jfm,z500,4,acc,fuxi,ukmo,90,-0.5582434997468618,-0.7139534220381163,-0.39189051874105935,0.0,True
jfm,z500,4,acc,ncep,spire,90,-0.09890646757944077,-0.1956903281064635,-0.0030264844103615007,0.0426,True
jfm,z500,4,acc,ncep,ukmo,90,-0.0033715170555846385,-0.12559358559664158,0.11729135174430746,0.9616,False
jfm,z500,4,acc,spire,ukmo,90,0.09553495052385613,-0.012687855680670584,0.20458365512873541,0.0798,False
jfm,z500,5,acc,delysm,ecmwf,90,-0.6755638034521135,-0.8467732886940187,-0.4908593617903771,0.0,True
jfm,z500,5,acc,delysm,fuxi,90,-0.09402784495578759,-0.1972632420557574,0.010914923902561366,0.0808,False
jfm,z500,5,acc,delysm,ncep,90,-0.7672837460652799,-0.9653857388551664,-0.5513280687739444,0.0,True
jfm,z500,5,acc,delysm,spire,90,-0.7522891101216582,-0.9491865035174619,-0.5383663736521733,0.0,True
jfm,z500,5,acc,delysm,ukmo,90,-0.7519042482626561,-0.926123024206809,-0.5623156676958087,0.0,True
jfm,z500,5,acc,ecmwf,fuxi,90,0.581535958496326,0.3853790559732131,0.7639949518005485,0.0,True
jfm,z500,5,acc,ecmwf,ncep,90,-0.09171994261316635,-0.18821548129695911,0.003184389493887358,0.0614,False
jfm,z500,5,acc,ecmwf,spire,90,-0.07672530666954475,-0.16286170590027996,0.010878942314899831,0.0906,False
jfm,z500,5,acc,ecmwf,ukmo,90,-0.07634044481054253,-0.19694955823570837,0.04909155910039384,0.2304,False
jfm,z500,5,acc,fuxi,ncep,90,-0.6732559011094923,-0.8750806763369989,-0.4503366582567522,0.0,True
jfm,z500,5,acc,fuxi,spire,90,-0.6582612651658707,-0.8742990152200688,-0.4286844658931286,0.0,True
jfm,z500,5,acc,fuxi,ukmo,90,-0.6578764033068685,-0.8383972137658864,-0.46161421047553663,0.0,True
jfm,z500,5,acc,ncep,spire,90,0.014994635943621604,-0.06510852054274494,0.09348284458313025,0.7,False
jfm,z500,5,acc,ncep,ukmo,90,0.01537949780262382,-0.10219988497785502,0.13559831947131845,0.808,False
jfm,z500,5,acc,spire,ukmo,90,0.0003848618590022168,-0.11553564859461547,0.11949225055666866,0.99,False
jfm,z500,6,acc,delysm,ecmwf,90,-0.45569460269058715,-0.6462930731028469,-0.25309165959843105,0.0,True
jfm,z500,6,acc,delysm,fuxi,90,-0.1426766895809832,-0.2479248210831274,-0.04486688112986728,0.0042,True
jfm,z500,6,acc,delysm,ncep,90,-0.699165922965867,-0.9056240192585342,-0.4777406360821149,0.0,True
