method,case_id,erpas_init,fuxi_init,year,init_month,season_memberships,week,valid_period_start,valid_period_end_exclusive,model,erpas_source_count,acc,rmse_mm_day,mae_mm_day,bias_mm_day
common_imd_1991_2020,paired_20230426,2023-04-26,2023-04-24,2023,4,MAM,2,2023-05-04,2023-05-11,ERPAS,20,0.24903955810512352,2.4771934408439047,1.6971818282450608,0.236133746604873
common_imd_1991_2020,paired_20230426,2023-04-26,2023-04-24,2023,4,MAM,3,2023-05-11,2023-05-18,ERPAS,20,0.2748625832647167,1.7099710946158422,0.9221844816629404,0.49914661812590666
common_imd_1991_2020,paired_20230426,2023-04-26,2023-04-24,2023,4,MAM,4,2023-05-18,2023-05-25,ERPAS,20,0.08649927801673399,2.10494311377463,1.2768158415374287,0.1367958903424926
common_imd_1991_2020,paired_20230426,2023-04-26,2023-04-24,2023,4,MAM,1,2023-04-27,2023-05-04,FuXi-S2S,20,0.5560417935177413,3.2094064533552396,2.3286855771420316,-1.4280389610434288
common_imd_1991_2020,paired_20230426,2023-04-26,2023-04-24,2023,4,MAM,2,2023-05-04,2023-05-11,FuXi-S2S,20,0.29822141742361097,2.24647170455609,1.3049363720860303,-0.5553191953500999
common_imd_1991_2020,paired_20230426,2023-04-26,2023-04-24,2023,4,MAM,3,2023-05-11,2023-05-18,FuXi-S2S,20,-0.2921938553094596,1.9472694438135822,1.0581897462473102,0.8466783039842548
common_imd_1991_2020,paired_20230426,2023-04-26,2023-04-24,2023,4,MAM,4,2023-05-18,2023-05-25,FuXi-S2S,20,0.3369032720553588,1.7816994227876997,1.0859650194390222,-0.46099258637542956
common_imd_1991_2020,paired_20230503,2023-05-03,2023-05-01,2023,5,MAM,1,2023-05-04,2023-05-11,ERPAS,20,0.4965791544976506,2.0202229859661234,0.9944283941950635,0.16968719007922986
common_imd_1991_2020,paired_20230503,2023-05-03,2023-05-01,2023,5,MAM,2,2023-05-11,2023-05-18,ERPAS,20,-0.09758447174685905,2.814484308002283,1.386755879230148,1.0665981998902205
common_imd_1991_2020,paired_20230503,2023-05-03,2023-05-01,2023,5,MAM,3,2023-05-18,2023-05-25,ERPAS,20,-0.05740624427412023,2.8818193448309466,1.5590639552286738,0.718454346694124
common_imd_1991_2020,paired_20230503,2023-05-03,2023-05-01,2023,5,MAM,4,2023-05-25,2023-06-01,ERPAS,20,-0.020670979745668807,4.019891054812967,2.49031045120002,0.40410471246433494
common_imd_1991_2020,paired_20230503,2023-05-03,2023-05-01,2023,5,MAM,1,2023-05-04,2023-05-11,FuXi-S2S,20,0.7021333558647057,1.6375462271414614,0.89622959577381,-0.4071658185530761
common_imd_1991_2020,paired_20230503,2023-05-03,2023-05-01,2023,5,MAM,2,2023-05-11,2023-05-18,FuXi-S2S,20,0.25761117195583866,1.307899844965078,0.5569694971813461,0.11893669727123063
common_imd_1991_2020,paired_20230503,2023-05-03,2023-05-01,2023,5,MAM,3,2023-05-18,2023-05-25,FuXi-S2S,20,0.624612794310411,1.3836336349373666,0.8694856389501981,-0.5051391591410417
common_imd_1991_2020,paired_20230503,2023-05-03,2023-05-01,2023,5,MAM,4,2023-05-25,2023-06-01,FuXi-S2S,20,0.33928963002082896,3.318375168986244,2.2874937192247677,-1.5182297250037928
common_imd_1991_2020,paired_20230510,2023-05-10,2023-05-08,2023,5,MAM,1,2023-05-11,2023-05-18,ERPAS,20,0.38001613665687867,1.6077868098621588,0.6988361755323474,0.05653623350408432
common_imd_1991_2020,paired_20230510,2023-05-10,2023-05-08,2023,5,MAM,2,2023-05-18,2023-05-25,ERPAS,20,-0.266161717911679,4.061608421928526,1.8952232360961885,0.8463187499643978
common_imd_1991_2020,paired_20230510,2023-05-10,2023-05-08,2023,5,MAM,3,2023-05-25,2023-06-01,ERPAS,20,0.22166658153540433,3.535019977171516,2.2894464522942055,0.8140381089379919
common_imd_1991_2020,paired_20230510,2023-05-10,2023-05-08,2023,5,MAM,4,2023-06-01,2023-06-08,ERPAS,20,0.0379628030453277,4.8016589298625725,3.0738757197300908,2.7248500804471654
common_imd_1991_2020,paired_20230510,2023-05-10,2023-05-08,2023,5,MAM,1,2023-05-11,2023-05-18,FuXi-S2S,20,0.14662335058577866,1.5626810464604075,0.6710332833970752,0.08850016238014878
common_imd_1991_2020,paired_20230510,2023-05-10,2023-05-08,2023,5,MAM,2,2023-05-18,2023-05-25,FuXi-S2S,20,0.3751256983305592,1.8038639743924747,1.1669257708543839,-0.6613320770575378
common_imd_1991_2020,paired_20230510,2023-05-10,2023-05-08,2023,5,MAM,3,2023-05-25,2023-06-01,FuXi-S2S,20,0.3525397700997113,3.382550233728995,2.376643842323281,-1.718452918860412
common_imd_1991_2020,paired_20230510,2023-05-10,2023-05-08,2023,5,MAM,4,2023-06-01,2023-06-08,FuXi-S2S,20,0.32134356305119355,3.075011703743976,1.4789442413252445,0.6210176143387377
common_imd_1991_2020,paired_20230517,2023-05-17,2023-05-15,2023,5,MAM,1,2023-05-18,2023-05-25,ERPAS,20,-0.24971763905657943,3.364515370869199,1.5617054935125478,-0.03227632393344092
common_imd_1991_2020,paired_20230517,2023-05-17,2023-05-15,2023,5,MAM,2,2023-05-25,2023-06-01,ERPAS,20,0.5125374964296968,2.797403976353258,1.8524055075160142,-0.36442296736521174
common_imd_1991_2020,paired_20230517,2023-05-17,2023-05-15,2023,5,MAM,3,2023-06-01,2023-06-08,ERPAS,20,0.4414695862834016,3.107139551903647,1.9237388664699633,1.49565427747108
common_imd_1991_2020,paired_20230517,2023-05-17,2023-05-15,2023,5,MAM,4,2023-06-08,2023-06-15,ERPAS,20,0.19426873380247997,5.306310796508251,3.7002981420314733,2.5057721292422412
common_imd_1991_2020,paired_20230517,2023-05-17,2023-05-15,2023,5,MAM,1,2023-05-18,2023-05-25,FuXi-S2S,20,0.11194282745533543,2.0229394392691646,1.1834700820511115,-0.4296896466717871
common_imd_1991_2020,paired_20230517,2023-05-17,2023-05-15,2023,5,MAM,2,2023-05-25,2023-06-01,FuXi-S2S,20,0.5639916356733623,2.920151245405904,1.9244249438229941,-1.411026218809198
common_imd_1991_2020,paired_20230517,2023-05-17,2023-05-15,2023,5,MAM,3,2023-06-01,2023-06-08,FuXi-S2S,20,0.5885970303972091,2.4037579125625848,1.320325002927078,0.33907508076929666
common_imd_1991_2020,paired_20230517,2023-05-17,2023-05-15,2023,5,MAM,4,2023-06-08,2023-06-15,FuXi-S2S,20,0.5790123344395731,4.132490607097166,2.25157540657063,1.6890026827640803
common_imd_1991_2020,paired_20230524,2023-05-24,2023-05-22,2023,5,MAM,1,2023-05-25,2023-06-01,ERPAS,20,0.555542714799964,2.7671811484269897,1.9659265746033858,-0.06743265004029134
common_imd_1991_2020,paired_20230524,2023-05-24,2023-05-22,2023,5,MAM,2,2023-06-01,2023-06-08,ERPAS,20,0.7249478949816827,2.0685014882549697,1.2259917784599843,0.46466273194838476
common_imd_1991_2020,paired_20230524,2023-05-24,2023-05-22,2023,5,MAM,3,2023-06-08,2023-06-15,ERPAS,20,0.3161684036487258,4.33628099066699,2.648290202695572,1.22347471993263
common_imd_1991_2020,paired_20230524,2023-05-24,2023-05-22,2023,5,MAM,4,2023-06-15,2023-06-22,ERPAS,20,0.3632302314886729,8.964317391775573,5.486221173646671,0.8812584108873156
common_imd_1991_2020,paired_20230524,2023-05-24,2023-05-22,2023,5,MAM,1,2023-05-25,2023-06-01,FuXi-S2S,20,0.7162033188044836,2.584834019894366,1.811670721888446,-1.3964100121406642
common_imd_1991_2020,paired_20230524,2023-05-24,2023-05-22,2023,5,MAM,2,2023-06-01,2023-06-08,FuXi-S2S,20,0.8131135624000172,1.721679579931707,0.9939195057132388,0.1723677039385629
common_imd_1991_2020,paired_20230524,2023-05-24,2023-05-22,2023,5,MAM,3,2023-06-08,2023-06-15,FuXi-S2S,20,0.44832533361135724,4.384191236575722,2.400273205455712,1.6087597335883173
common_imd_1991_2020,paired_20230524,2023-05-24,2023-05-22,2023,5,MAM,4,2023-06-15,2023-06-22,FuXi-S2S,20,-0.13574284075033266,10.902436365239089,7.053935569920282,2.379859173509754
common_imd_1991_2020,paired_20230531,2023-05-31,2023-05-29,2023,5,MAM,1,2023-06-01,2023-06-08,ERPAS,20,0.8239465411751673,1.7271026179784492,1.0737660696314382,0.3180462492633523
common_imd_1991_2020,paired_20230531,2023-05-31,2023-05-29,2023,5,MAM,2,2023-06-08,2023-06-15,ERPAS,20,0.5015964335359016,3.8214235125351608,1.8127708061614913,0.4262171165272904
common_imd_1991_2020,paired_20230531,2023-05-31,2023-05-29,2023,5,MAM,3,2023-06-15,2023-06-22,ERPAS,20,0.32005541691064526,9.125761267952011,5.5107553787928305,0.8762877532711324
common_imd_1991_2020,paired_20230531,2023-05-31,2023-05-29,2023,5,MAM,4,2023-06-22,2023-06-29,ERPAS,20,0.12407609029921256,6.612729403562683,4.6701210525184385,0.12568953933616703
common_imd_1991_2020,paired_20230531,2023-05-31,2023-05-29,2023,5,MAM,1,2023-06-01,2023-06-08,FuXi-S2S,20,0.8548912995406047,1.5217233184154906,0.9149298146743663,-0.12226185770067871
common_imd_1991_2020,paired_20230531,2023-05-31,2023-05-29,2023,5,MAM,2,2023-06-08,2023-06-15,FuXi-S2S,20,0.4826862599780227,3.8505316327646226,1.527320610178334,-0.5314018952792282
common_imd_1991_2020,paired_20230531,2023-05-31,2023-05-29,2023,5,MAM,3,2023-06-15,2023-06-22,FuXi-S2S,20,-0.07443135402595061,10.450667112351978,5.768152430522436,0.11741060458346392
common_imd_1991_2020,paired_20230531,2023-05-31,2023-05-29,2023,5,MAM,4,2023-06-22,2023-06-29,FuXi-S2S,20,0.31028207930474394,6.153744173916265,4.179223033557292,0.03126671068991642
common_imd_1991_2020,paired_20230607,2023-06-07,2023-06-05,2023,6,JJAS,1,2023-06-08,2023-06-15,ERPAS,20,0.6473150023030432,3.319085951514032,1.3843427549238423,-0.010199035380520449
common_imd_1991_2020,paired_20230607,2023-06-07,2023-06-05,2023,6,JJAS,2,2023-06-15,2023-06-22,ERPAS,20,0.33415144208515346,9.166371281159414,4.9826662005313125,0.010560560984039947
common_imd_1991_2020,paired_20230607,2023-06-07,2023-06-05,2023,6,JJAS,3,2023-06-22,2023-06-29,ERPAS,20,0.2626889584472682,6.377116943885891,4.464332193696165,0.0635932384804346
common_imd_1991_2020,paired_20230607,2023-06-07,2023-06-05,2023,6,JJAS,4,2023-06-29,2023-07-06,ERPAS,20,-0.08906956242824994,6.784905054458764,5.133280695386451,1.9183869433583833
common_imd_1991_2020,paired_20230607,2023-06-07,2023-06-05,2023,6,JJAS,1,2023-06-08,2023-06-15,FuXi-S2S,20,0.45544010753842706,4.632969570994015,1.798604323828669,0.525283799149745
common_imd_1991_2020,paired_20230607,2023-06-07,2023-06-05,2023,6,JJAS,2,2023-06-15,2023-06-22,FuXi-S2S,20,-0.1989222180718341,10.753348327257534,6.448650583060057,0.35307410701160313
common_imd_1991_2020,paired_20230607,2023-06-07,2023-06-05,2023,6,JJAS,3,2023-06-22,2023-06-29,FuXi-S2S,20,0.41490438166958965,5.7576962805648115,3.925574568359422,-0.10628751180411405
common_imd_1991_2020,paired_20230607,2023-06-07,2023-06-05,2023,6,JJAS,4,2023-06-29,2023-07-06,FuXi-S2S,20,-0.21627674707288122,6.946479227918081,4.1842781388748795,0.283025553631538
common_imd_1991_2020,paired_20230614,2023-06-14,2023-06-12,2023,6,JJAS,1,2023-06-15,2023-06-22,ERPAS,20,0.6182807914426547,7.779995602364109,3.176464864919958,-0.39037427426530913
common_imd_1991_2020,paired_20230614,2023-06-14,2023-06-12,2023,6,JJAS,2,2023-06-22,2023-06-29,ERPAS,20,-0.014919406417321859,7.139569575443098,4.905739602620913,-0.44762698902679376
common_imd_1991_2020,paired_20230614,2023-06-14,2023-06-12,2023,6,JJAS,3,2023-06-29,2023-07-06,ERPAS,20,-0.10565750837203026,7.391900266719842,5.560745910965381,3.0392344205066357
common_imd_1991_2020,paired_20230614,2023-06-14,2023-06-12,2023,6,JJAS,4,2023-07-06,2023-07-13,ERPAS,20,-0.07220418841417776,8.100384168352523,5.782872789372828,-1.0896341749244745
common_imd_1991_2020,paired_20230614,2023-06-14,2023-06-12,2023,6,JJAS,1,2023-06-15,2023-06-22,FuXi-S2S,20,0.4851954896823374,8.465439251550102,4.333516818162671,-0.38399275498550334
common_imd_1991_2020,paired_20230614,2023-06-14,2023-06-12,2023,6,JJAS,2,2023-06-22,2023-06-29,FuXi-S2S,20,0.4627192748171695,5.77605835457897,3.94333162684288,-0.44968712759014645
common_imd_1991_2020,paired_20230614,2023-06-14,2023-06-12,2023,6,JJAS,3,2023-06-29,2023-07-06,FuXi-S2S,20,-0.2563015462010811,7.247832970994587,4.722305534353981,0.622498706690311
common_imd_1991_2020,paired_20230614,2023-06-14,2023-06-12,2023,6,JJAS,4,2023-07-06,2023-07-13,FuXi-S2S,20,-0.11049851418549908,8.281233710170474,5.897523596273157,-1.8707778655898284
common_imd_1991_2020,paired_20230621,2023-06-21,2023-06-19,2023,6,JJAS,1,2023-06-22,2023-06-29,ERPAS,20,0.5831588792453839,5.1308762291840475,3.687481488171903,0.2388778328630488
common_imd_1991_2020,paired_20230621,2023-06-21,2023-06-19,2023,6,JJAS,2,2023-06-29,2023-07-06,ERPAS,20,0.32562240616897065,6.144053808086754,4.528941227447868,1.988699631341654
common_imd_1991_2020,paired_20230621,2023-06-21,2023-06-19,2023,6,JJAS,3,2023-07-06,2023-07-13,ERPAS,20,-0.3508270788799624,9.27643401551843,6.899138817676517,-1.399487086901033
common_imd_1991_2020,paired_20230621,2023-06-21,2023-06-19,2023,6,JJAS,4,2023-07-13,2023-07-20,ERPAS,20,-0.026687560948386715,6.839968195721444,4.933901149647552,0.36171627459110045
common_imd_1991_2020,paired_20230621,2023-06-21,2023-06-19,2023,6,JJAS,1,2023-06-22,2023-06-29,FuXi-S2S,20,0.5114366545320227,6.036227613641169,4.188234850877173,1.0487115896233252
common_imd_1991_2020,paired_20230621,2023-06-21,2023-06-19,2023,6,JJAS,2,2023-06-29,2023-07-06,FuXi-S2S,20,-0.2485127802866663,8.471806588985126,5.654655712715785,1.0404713832947554
common_imd_1991_2020,paired_20230621,2023-06-21,2023-06-19,2023,6,JJAS,3,2023-07-06,2023-07-13,FuXi-S2S,20,-0.1581800499001261,8.82768000979747,6.199645198626488,-3.077124706412323
common_imd_1991_2020,paired_20230621,2023-06-21,2023-06-19,2023,6,JJAS,4,2023-07-13,2023-07-20,FuXi-S2S,20,0.06520450784380616,6.190215547395082,4.242152891059342,0.022453788052185612
common_imd_1991_2020,paired_20230628,2023-06-28,2023-06-26,2023,6,JJAS,1,2023-06-29,2023-07-06,ERPAS,20,0.2783884106772682,6.815555676100613,4.261704864525713,0.6684977346514505
common_imd_1991_2020,paired_20230628,2023-06-28,2023-06-26,2023,6,JJAS,2,2023-07-06,2023-07-13,ERPAS,20,-0.44540550442771953,9.376237932794597,6.7989906932459325,-1.8239895217091564
common_imd_1991_2020,paired_20230628,2023-06-28,2023-06-26,2023,6,JJAS,3,2023-07-13,2023-07-20,ERPAS,20,-0.07999257619515841,6.7615927715022535,4.84735719335879,0.7804712474941957
common_imd_1991_2020,paired_20230628,2023-06-28,2023-06-26,2023,6,JJAS,4,2023-07-20,2023-07-27,ERPAS,20,0.04162895389208945,10.513780666552497,6.826110025776218,-0.9675026263982405
common_imd_1991_2020,paired_20230628,2023-06-28,2023-06-26,2023,6,JJAS,1,2023-06-29,2023-07-06,FuXi-S2S,20,0.28814691793656133,6.320621161105397,3.8166982206819933,-0.40320981999437877
common_imd_1991_2020,paired_20230628,2023-06-28,2023-06-26,2023,6,JJAS,2,2023-07-06,2023-07-13,FuXi-S2S,20,-0.3118862867144612,9.561541296676667,6.830419222043317,-0.48728607213118375
common_imd_1991_2020,paired_20230628,2023-06-28,2023-06-26,2023,6,JJAS,3,2023-07-13,2023-07-20,FuXi-S2S,20,0.31177198884944957,5.535802491571492,3.5445338093670657,-0.3086212002487002
common_imd_1991_2020,paired_20230628,2023-06-28,2023-06-26,2023,6,JJAS,4,2023-07-20,2023-07-27,FuXi-S2S,20,0.2215236836408581,9.91154517610146,6.346313452986953,-0.8361564352272636
common_imd_1991_2020,paired_20230705,2023-07-05,2023-07-03,2023,7,JJAS,1,2023-07-06,2023-07-13,ERPAS,20,0.42876947251887354,6.959907804074097,5.040058884194802,0.8684371438350925
common_imd_1991_2020,paired_20230705,2023-07-05,2023-07-03,2023,7,JJAS,2,2023-07-13,2023-07-20,ERPAS,20,0.12065035082245784,6.424594588293115,4.692397066395053,1.117090135874823
common_imd_1991_2020,paired_20230705,2023-07-05,2023-07-03,2023,7,JJAS,3,2023-07-20,2023-07-27,ERPAS,20,0.3655910041700542,9.339365443151495,6.2669801118699695,0.3515133726567753
common_imd_1991_2020,paired_20230705,2023-07-05,2023-07-03,2023,7,JJAS,4,2023-07-27,2023-08-03,ERPAS,20,0.28477925200421156,6.651942968623231,4.901812754820623,0.5380255202819123
common_imd_1991_2020,paired_20230705,2023-07-05,2023-07-03,2023,7,JJAS,1,2023-07-06,2023-07-13,FuXi-S2S,20,0.26904308758254486,7.5452965943085335,5.251881741022733,-1.3320975053911317
common_imd_1991_2020,paired_20230705,2023-07-05,2023-07-03,2023,7,JJAS,2,2023-07-13,2023-07-20,FuXi-S2S,20,0.27167993872187546,5.779876837479609,3.8114674869446024,-0.10147981992443494
common_imd_1991_2020,paired_20230705,2023-07-05,2023-07-03,2023,7,JJAS,3,2023-07-20,2023-07-27,FuXi-S2S,20,0.30373173750611965,9.789062673947342,5.904075820044876,-2.027757922302614
common_imd_1991_2020,paired_20230705,2023-07-05,2023-07-03,2023,7,JJAS,4,2023-07-27,2023-08-03,FuXi-S2S,20,0.04898512285294806,7.715911879066589,5.755057283689747,1.7288973212378556
common_imd_1991_2020,paired_20230712,2023-07-12,2023-07-10,2023,7,JJAS,1,2023-07-13,2023-07-20,ERPAS,20,0.2874067424265691,6.043061167594546,4.313967963608647,-0.34071488634170083
common_imd_1991_2020,paired_20230712,2023-07-12,2023-07-10,2023,7,JJAS,2,2023-07-20,2023-07-27,ERPAS,20,0.7331025068931414,6.8981587671947695,4.902651240915309,0.2796743779049722
common_imd_1991_2020,paired_20230712,2023-07-12,2023-07-10,2023,7,JJAS,3,2023-07-27,2023-08-03,ERPAS,20,0.00533385113146258,8.30886186142963,6.58449078219769,3.577279054739335
common_imd_1991_2020,paired_20230712,2023-07-12,2023-07-10,2023,7,JJAS,4,2023-08-03,2023-08-10,ERPAS,20,0.5720275094901207,6.340110257169043,5.570281436900386,3.789379330372757
common_imd_1991_2020,paired_20230712,2023-07-12,2023-07-10,2023,7,JJAS,1,2023-07-13,2023-07-20,FuXi-S2S,20,0.5431076230433037,4.866364402236998,3.305918791182286,0.4076989488176247
common_imd_1991_2020,paired_20230712,2023-07-12,2023-07-10,2023,7,JJAS,2,2023-07-20,2023-07-27,FuXi-S2S,20,0.4837312942852813,9.048594297241344,5.806042656535754,-1.653976907187512
common_imd_1991_2020,paired_20230712,2023-07-12,2023-07-10,2023,7,JJAS,3,2023-07-27,2023-08-03,FuXi-S2S,20,0.18390895020153852,7.204480028750002,5.354381002228278,1.4202012531365868
common_imd_1991_2020,paired_20230712,2023-07-12,2023-07-10,2023,7,JJAS,4,2023-08-03,2023-08-10,FuXi-S2S,20,0.6214157504086666,5.0378668331739815,3.8337452974254784,1.3448068721918391
common_imd_1991_2020,paired_20230719,2023-07-19,2023-07-17,2023,7,JJAS,1,2023-07-20,2023-07-27,ERPAS,20,0.6160120772686318,8.081363271394176,4.863886911319881,-1.090354707209997
common_imd_1991_2020,paired_20230719,2023-07-19,2023-07-17,2023,7,JJAS,2,2023-07-27,2023-08-03,ERPAS,20,0.12694072781962956,7.116199034784162,5.442938233478464,1.2835851661492794
common_imd_1991_2020,paired_20230719,2023-07-19,2023-07-17,2023,7,JJAS,3,2023-08-03,2023-08-10,ERPAS,20,0.5728189297373504,6.5688880015923345,5.657275870330934,4.0741212057964304
common_imd_1991_2020,paired_20230719,2023-07-19,2023-07-17,2023,7,JJAS,4,2023-08-10,2023-08-17,ERPAS,20,0.41540955092005566,5.991882992262453,5.041728560908874,4.38308597926623
common_imd_1991_2020,paired_20230719,2023-07-19,2023-07-17,2023,7,JJAS,1,2023-07-20,2023-07-27,FuXi-S2S,20,0.45466409767452476,9.253948639992673,5.45965618767603,-2.3252590023236928
common_imd_1991_2020,paired_20230719,2023-07-19,2023-07-17,2023,7,JJAS,2,2023-07-27,2023-08-03,FuXi-S2S,20,-0.019678933449109696,8.393158811548316,6.163794450030031,2.533910176295481
common_imd_1991_2020,paired_20230719,2023-07-19,2023-07-17,2023,7,JJAS,3,2023-08-03,2023-08-10,FuXi-S2S,20,0.6009720690103394,5.490723253267989,4.273832591781775,2.3634722311299563
common_imd_1991_2020,paired_20230719,2023-07-19,2023-07-17,2023,7,JJAS,4,2023-08-10,2023-08-17,FuXi-S2S,20,0.20156893714789403,5.71869043049613,4.307557861774209,3.2696254982578323
common_imd_1991_2020,paired_20230726,2023-07-26,2023-07-24,2023,7,JJAS,1,2023-07-27,2023-08-03,ERPAS,20,0.25697714764000934,7.405795109386923,5.321707064475565,1.3369563945736753
common_imd_1991_2020,paired_20230726,2023-07-26,2023-07-24,2023,7,JJAS,2,2023-08-03,2023-08-10,ERPAS,20,0.623871927427191,5.441054543477382,4.246975023869281,2.290165315748429
common_imd_1991_2020,paired_20230726,2023-07-26,2023-07-24,2023,7,JJAS,3,2023-08-10,2023-08-17,ERPAS,20,0.38734757425292204,5.981146279027128,4.865259723577002,4.330289475060705
common_imd_1991_2020,paired_20230726,2023-07-26,2023-07-24,2023,7,JJAS,4,2023-08-17,2023-08-24,ERPAS,20,0.10754016397108632,4.132675565258734,3.2486112421278035,0.39072660166059264
common_imd_1991_2020,paired_20230726,2023-07-26,2023-07-24,2023,7,JJAS,1,2023-07-27,2023-08-03,FuXi-S2S,20,0.5955249408873133,5.8239237306633385,4.3062619443274555,0.19509223676034018
common_imd_1991_2020,paired_20230726,2023-07-26,2023-07-24,2023,7,JJAS,2,2023-08-03,2023-08-10,FuXi-S2S,20,0.8246170934199208,3.6570473971557975,2.2508109583892595,0.4084477337738806
common_imd_1991_2020,paired_20230726,2023-07-26,2023-07-24,2023,7,JJAS,3,2023-08-10,2023-08-17,FuXi-S2S,20,0.44439440471194147,4.531344373765448,2.69809815779385,1.2877881418717139
common_imd_1991_2020,paired_20230726,2023-07-26,2023-07-24,2023,7,JJAS,4,2023-08-17,2023-08-24,FuXi-S2S,20,0.1799923578696689,3.823303401397776,2.6641907765998005,-0.6013677186425382
common_imd_1991_2020,paired_20230802,2023-08-02,2023-07-31,2023,8,JJAS,1,2023-08-03,2023-08-10,ERPAS,20,0.45658318884099813,6.116715902311544,4.1103346892123,1.489402361854632
common_imd_1991_2020,paired_20230802,2023-08-02,2023-07-31,2023,8,JJAS,2,2023-08-10,2023-08-17,ERPAS,20,-0.01109214094336008,7.034678766158008,5.292257072169624,4.369775256417977
common_imd_1991_2020,paired_20230802,2023-08-02,2023-07-31,2023,8,JJAS,3,2023-08-17,2023-08-24,ERPAS,20,0.0818330471953055,4.38967566324206,3.3892621689769045,0.9147405638120373
common_imd_1991_2020,paired_20230802,2023-08-02,2023-07-31,2023,8,JJAS,4,2023-08-24,2023-08-31,ERPAS,20,0.047343159915813136,7.19431411980517,6.209256270715327,5.313247172832905
common_imd_1991_2020,paired_20230802,2023-08-02,2023-07-31,2023,8,JJAS,1,2023-08-03,2023-08-10,FuXi-S2S,20,0.7070958574817721,4.694802890982406,3.042115595867696,1.06483301206934
common_imd_1991_2020,paired_20230802,2023-08-02,2023-07-31,2023,8,JJAS,2,2023-08-10,2023-08-17,FuXi-S2S,20,0.37991708602230195,5.346459473412816,2.5459197305215526,0.39508766641260207
