season,variable,model,region,init_date,scale,lead,week,event,brier,brier_clim,briss_clim,base_rate
JFM2026,TP,FuXi,south_peninsula,2026-02-05,weekly,1,Week 1,tp_above_normal,4.256353324065323e-12,0.11111111111111113,0.9999999999616929,0.0
JFM2026,TP,FuXi,south_peninsula,2026-02-12,weekly,1,Week 1,tp_above_normal,8.435868398498209e-05,0.11111111111111113,0.9992407718441352,0.0
JFM2026,TP,FuXi,south_peninsula,2026-02-19,weekly,1,Week 1,tp_above_normal,0.15132733554075714,0.11313350700983875,-0.3375996160677388,0.006067187696182865
JFM2026,TP,FuXi,south_peninsula,2026-02-26,weekly,1,Week 1,tp_above_normal,2.4699744534248575e-13,0.11111111111111113,0.999999999997777,0.0
JFM2026,TP,FuXi,south_peninsula,2026-03-05,weekly,1,Week 1,tp_above_normal,4.176606982538708e-18,0.11111111111111113,1.0,0.0
JFM2026,TP,FuXi,south_peninsula,2026-03-12,weekly,1,Week 1,tp_above_normal,0.3599082255737894,0.11576475539743675,-2.1089620008971957,0.013960932858976838
JFM2026,TP,FuXi,south_peninsula,2026-03-19,weekly,1,Week 1,tp_above_normal,0.025867957733476634,0.11243387645897675,0.7699273693288076,0.003968296043596845
JFM2026,TP,FuXi,south_peninsula,2026-03-26,weekly,1,Week 1,tp_above_normal,0.046002051910932575,0.11178631978252325,0.5884822758238386,0.002025626014236398
JFM2026,TP,FuXi,south_peninsula,2026-01-01,weekly,2,Week 2,tp_above_normal,0.14484731751850646,0.11783414903712036,-0.2292473676105249,0.020169113778027634
JFM2026,TP,FuXi,south_peninsula,2026-01-08,weekly,2,Week 2,tp_above_normal,1.1025072614378711e-06,0.11111111111111113,0.9999900774346471,0.0
JFM2026,TP,FuXi,south_peninsula,2026-01-15,weekly,2,Week 2,tp_above_normal,0.09143155417880888,0.11245737864524295,0.18696705115955037,0.004038802602395496
JFM2026,TP,FuXi,south_peninsula,2026-01-22,weekly,2,Week 2,tp_above_normal,1.453713581433105e-10,0.11111111111111113,0.9999999986916578,0.0
JFM2026,TP,FuXi,south_peninsula,2026-01-29,weekly,2,Week 2,tp_above_normal,1.3375330988226492e-11,0.11111111111111113,0.9999999998796221,0.0
JFM2026,TP,FuXi,south_peninsula,2026-02-05,weekly,2,Week 2,tp_above_normal,0.0018324431277589143,0.11111111111111113,0.9835080118501698,0.0
JFM2026,TP,FuXi,south_peninsula,2026-02-12,weekly,2,Week 2,tp_above_normal,0.22846186452357597,0.11313350700983875,-1.019400534482747,0.006067187696182865
