provider,product_hint,season_hint,year,init_date,mmdd,forecast_type,variable,level,file_path,extension,size_bytes,nonempty
ecmwf,forecast,jfm,2026,2026-03-28,0328,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260328_cf.nc,.nc,76461,True
ecmwf,forecast,jfm,2026,2026-03-05,0305,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260305_pf.nc,.nc,4409491,True
ecmwf,forecast,jfm,2026,2026-03-23,0323,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260323_pf.nc,.nc,4802040,True
ecmwf,forecast,jfm,2026,2026-01-23,0123,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260123_cf.nc,.nc,64238,True
ecmwf,forecast,jfm,2026,2026-03-25,0325,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260325_pf.nc,.nc,4833423,True
ecmwf,forecast,jfm,2026,2026-02-14,0214,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260214_pf.nc,.nc,4040237,True
ecmwf,forecast,jfm,2026,2026-03-26,0326,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260326_cf.nc,.nc,74489,True
ecmwf,forecast,jfm,2026,2026-01-10,0110,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260110_cf.nc,.nc,67335,True
ecmwf,forecast,jfm,2026,2026-03-25,0325,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260325_cf.nc,.nc,75001,True
ecmwf,forecast,jfm,2026,2026-03-14,0314,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260314_cf.nc,.nc,72807,True
ecmwf,forecast,jfm,2026,2026-01-25,0125,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260125_pf.nc,.nc,3861747,True
ecmwf,forecast,jfm,2026,2026-01-12,0112,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260112_pf.nc,.nc,3912681,True
ecmwf,forecast,jfm,2026,2026-01-11,0111,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260111_pf.nc,.nc,3918722,True
ecmwf,forecast,jfm,2026,2026-01-06,0106,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260106_pf.nc,.nc,3882314,True
ecmwf,forecast,jfm,2026,2026-01-06,0106,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260106_cf.nc,.nc,65050,True
ecmwf,forecast,jfm,2026,2026-02-03,0203,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260203_pf.nc,.nc,3941388,True
ecmwf,forecast,jfm,2026,2026-02-01,0201,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260201_pf.nc,.nc,3849952,True
ecmwf,forecast,jfm,2026,2026-02-24,0224,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260224_cf.nc,.nc,65315,True
ecmwf,forecast,jfm,2026,2026-02-27,0227,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260227_cf.nc,.nc,64751,True
ecmwf,forecast,jfm,2026,2026-02-12,0212,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260212_cf.nc,.nc,69439,True
ecmwf,forecast,jfm,2026,2026-02-11,0211,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260211_cf.nc,.nc,65841,True
ecmwf,forecast,jfm,2026,2026-03-20,0320,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260320_cf.nc,.nc,75831,True
ecmwf,forecast,jfm,2026,2026-01-15,0115,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260115_cf.nc,.nc,65601,True
ecmwf,forecast,jfm,2026,2026-02-21,0221,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260221_pf.nc,.nc,4036801,True
ecmwf,forecast,jfm,2026,2026-01-21,0121,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260121_pf.nc,.nc,3864844,True
ecmwf,forecast,jfm,2026,2026-01-19,0119,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260119_cf.nc,.nc,65333,True
ecmwf,forecast,jfm,2026,2026-01-18,0118,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260118_pf.nc,.nc,3807377,True
ecmwf,forecast,jfm,2026,2026-01-01,0101,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260101_cf.nc,.nc,66666,True
ecmwf,forecast,jfm,2026,2026-02-17,0217,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260217_cf.nc,.nc,66142,True
ecmwf,forecast,jfm,2026,2026-02-14,0214,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260214_cf.nc,.nc,69116,True
ecmwf,forecast,jfm,2026,2026-02-05,0205,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260205_pf.nc,.nc,3911850,True
ecmwf,forecast,jfm,2026,2026-02-19,0219,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260219_cf.nc,.nc,66830,True
ecmwf,forecast,jfm,2026,2026-03-22,0322,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260322_cf.nc,.nc,75707,True
ecmwf,forecast,jfm,2026,2026-03-28,0328,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260328_pf.nc,.nc,4929382,True
ecmwf,forecast,jfm,2026,2026-03-06,0306,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260306_pf.nc,.nc,4570791,True
ecmwf,forecast,jfm,2026,2026-02-25,0225,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260225_pf.nc,.nc,3959264,True
ecmwf,forecast,jfm,2026,2026-02-18,0218,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260218_pf.nc,.nc,4153818,True
ecmwf,forecast,jfm,2026,2026-01-28,0128,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260128_pf.nc,.nc,3870602,True
ecmwf,forecast,jfm,2026,2026-02-07,0207,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260207_cf.nc,.nc,65989,True
ecmwf,forecast,jfm,2026,2026-01-31,0131,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260131_pf.nc,.nc,3901856,True
ecmwf,forecast,jfm,2026,2026-02-09,0209,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260209_pf.nc,.nc,4085015,True
ecmwf,forecast,jfm,2026,2026-01-20,0120,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260120_cf.nc,.nc,65570,True
ecmwf,forecast,jfm,2026,2026-01-10,0110,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260110_pf.nc,.nc,3848341,True
ecmwf,forecast,jfm,2026,2026-01-17,0117,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260117_pf.nc,.nc,3760594,True
ecmwf,forecast,jfm,2026,2026-03-05,0305,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260305_cf.nc,.nc,76274,True
ecmwf,forecast,jfm,2026,2026-02-02,0202,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260202_cf.nc,.nc,65590,True
ecmwf,forecast,jfm,2026,2026-03-02,0302,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260302_cf.nc,.nc,66762,True
ecmwf,forecast,jfm,2026,2026-01-19,0119,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260119_pf.nc,.nc,3823818,True
ecmwf,forecast,jfm,2026,2026-02-16,0216,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260216_cf.nc,.nc,67404,True
ecmwf,forecast,jfm,2026,2026-03-07,0307,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260307_pf.nc,.nc,4625514,True
ecmwf,forecast,jfm,2026,2026-01-01,0101,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260101_pf.nc,.nc,3943960,True
ecmwf,forecast,jfm,2026,2026-01-14,0114,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260114_cf.nc,.nc,63675,True
ecmwf,forecast,jfm,2026,2026-03-30,0330,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260330_pf.nc,.nc,4959821,True
ecmwf,forecast,jfm,2026,2026-01-02,0102,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260102_pf.nc,.nc,3980242,True
ecmwf,forecast,jfm,2026,2026-02-20,0220,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260220_cf.nc,.nc,65753,True
ecmwf,forecast,jfm,2026,2026-01-27,0127,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260127_cf.nc,.nc,64610,True
ecmwf,forecast,jfm,2026,2026-03-08,0308,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260308_cf.nc,.nc,73067,True
ecmwf,forecast,jfm,2026,2026-01-02,0102,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260102_cf.nc,.nc,69133,True
ecmwf,forecast,jfm,2026,2026-01-28,0128,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260128_cf.nc,.nc,68258,True
ecmwf,forecast,jfm,2026,2026-01-26,0126,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260126_cf.nc,.nc,63555,True
ecmwf,forecast,jfm,2026,2026-02-27,0227,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260227_pf.nc,.nc,3970926,True
ecmwf,forecast,jfm,2026,2026-03-13,0313,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260313_pf.nc,.nc,4789360,True
ecmwf,forecast,jfm,2026,2026-02-13,0213,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260213_cf.nc,.nc,68695,True
ecmwf,forecast,jfm,2026,2026-03-11,0311,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260311_cf.nc,.nc,72942,True
ecmwf,forecast,jfm,2026,2026-01-22,0122,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260122_pf.nc,.nc,3825595,True
ecmwf,forecast,jfm,2026,2026-03-27,0327,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260327_cf.nc,.nc,78397,True
ecmwf,forecast,jfm,2026,2026-02-23,0223,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260223_cf.nc,.nc,66843,True
ecmwf,forecast,jfm,2026,2026-03-16,0316,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260316_pf.nc,.nc,4813475,True
ecmwf,forecast,jfm,2026,2026-03-19,0319,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260319_pf.nc,.nc,4832292,True
ecmwf,forecast,jfm,2026,2026-03-26,0326,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260326_pf.nc,.nc,4821672,True
ecmwf,forecast,jfm,2026,2026-01-04,0104,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260104_cf.nc,.nc,69564,True
ecmwf,forecast,jfm,2026,2026-03-23,0323,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260323_cf.nc,.nc,75124,True
ecmwf,forecast,jfm,2026,2026-02-02,0202,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/tp/20260202_pf.nc,.nc,3894853,True
ecmwf,forecast,jfm,2026,2026-03-14,0314,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260314_pf.nc,.nc,151997,True
ecmwf,forecast,jfm,2026,2026-01-08,0108,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260108_pf.nc,.nc,152932,True
ecmwf,forecast,jfm,2026,2026-02-03,0203,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260203_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-01-30,0130,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260130_pf.nc,.nc,154862,True
ecmwf,forecast,jfm,2026,2026-01-29,0129,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260129_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-02-18,0218,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260218_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-03-27,0327,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260327_pf.nc,.nc,152261,True
ecmwf,forecast,jfm,2026,2026-02-15,0215,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260215_pf.nc,.nc,153164,True
ecmwf,forecast,jfm,2026,2026-03-04,0304,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260304_pf.nc,.nc,149874,True
ecmwf,forecast,jfm,2026,2026-03-18,0318,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260318_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-01-05,0105,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260105_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-02-22,0222,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260222_pf.nc,.nc,150808,True
ecmwf,forecast,jfm,2026,2026-03-10,0310,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260310_pf.nc,.nc,152052,True
ecmwf,forecast,jfm,2026,2026-01-20,0120,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260120_pf.nc,.nc,153397,True
ecmwf,forecast,jfm,2026,2026-01-13,0113,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260113_pf.nc,.nc,152079,True
ecmwf,forecast,jfm,2026,2026-02-26,0226,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260226_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-02-06,0206,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260206_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-02-11,0211,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260211_pf.nc,.nc,152059,True
ecmwf,forecast,jfm,2026,2026-02-19,0219,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260219_pf.nc,.nc,151053,True
ecmwf,forecast,jfm,2026,2026-02-20,0220,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260220_pf.nc,.nc,151715,True
ecmwf,forecast,jfm,2026,2026-02-08,0208,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260208_pf.nc,.nc,154287,True
ecmwf,forecast,jfm,2026,2026-03-01,0301,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260301_pf.nc,.nc,149700,True
ecmwf,forecast,jfm,2026,2026-02-21,0221,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260221_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-02-09,0209,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260209_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-01-22,0122,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260122_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-01-14,0114,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260114_pf.nc,.nc,152854,True
ecmwf,forecast,jfm,2026,2026-03-17,0317,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260317_pf.nc,.nc,152724,True
ecmwf,forecast,jfm,2026,2026-02-08,0208,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260208_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-03-06,0306,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260306_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-01-15,0115,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260115_pf.nc,.nc,152364,True
ecmwf,forecast,jfm,2026,2026-02-12,0212,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260212_pf.nc,.nc,152383,True
ecmwf,forecast,jfm,2026,2026-02-24,0224,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260224_pf.nc,.nc,151477,True
ecmwf,forecast,jfm,2026,2026-03-03,0303,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260303_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-03-07,0307,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260307_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-03-03,0303,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260303_pf.nc,.nc,150512,True
ecmwf,forecast,jfm,2026,2026-02-04,0204,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260204_pf.nc,.nc,153771,True
ecmwf,forecast,jfm,2026,2026-01-13,0113,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260113_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-03-22,0322,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260322_pf.nc,.nc,153127,True
ecmwf,forecast,jfm,2026,2026-03-08,0308,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260308_pf.nc,.nc,151521,True
ecmwf,forecast,jfm,2026,2026-02-26,0226,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260226_pf.nc,.nc,149884,True
ecmwf,forecast,jfm,2026,2026-03-09,0309,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260309_pf.nc,.nc,151027,True
ecmwf,forecast,jfm,2026,2026-02-13,0213,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260213_pf.nc,.nc,152062,True
ecmwf,forecast,jfm,2026,2026-03-13,0313,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260313_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-02-28,0228,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260228_pf.nc,.nc,150871,True
ecmwf,forecast,jfm,2026,2026-01-03,0103,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260103_pf.nc,.nc,154123,True
ecmwf,forecast,jfm,2026,2026-03-20,0320,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260320_pf.nc,.nc,151795,True
ecmwf,forecast,jfm,2026,2026-01-04,0104,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260104_pf.nc,.nc,154602,True
ecmwf,forecast,jfm,2026,2026-03-16,0316,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260316_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-03-15,0315,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260315_pf.nc,.nc,151132,True
ecmwf,forecast,jfm,2026,2026-03-02,0302,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260302_pf.nc,.nc,150813,True
ecmwf,forecast,jfm,2026,2026-03-21,0321,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260321_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-03-31,0331,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260331_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-01-17,0117,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260117_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-01-21,0121,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260121_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-01-11,0111,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260111_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-01-08,0108,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260108_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-03-31,0331,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260331_pf.nc,.nc,151652,True
ecmwf,forecast,jfm,2026,2026-01-05,0105,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260105_pf.nc,.nc,152602,True
ecmwf,forecast,jfm,2026,2026-01-16,0116,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260116_pf.nc,.nc,151681,True
ecmwf,forecast,jfm,2026,2026-01-12,0112,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260112_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-03-01,0301,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260301_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-02-25,0225,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260225_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-02-05,0205,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260205_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-01-03,0103,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260103_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-02-01,0201,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260201_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-01-09,0109,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260109_pf.nc,.nc,153393,True
ecmwf,forecast,jfm,2026,2026-03-24,0324,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260324_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-03-12,0312,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260312_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-02-07,0207,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260207_pf.nc,.nc,153204,True
ecmwf,forecast,jfm,2026,2026-03-15,0315,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260315_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-02-28,0228,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260228_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-02-17,0217,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260217_pf.nc,.nc,151442,True
ecmwf,forecast,jfm,2026,2026-03-24,0324,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260324_pf.nc,.nc,152285,True
ecmwf,forecast,jfm,2026,2026-01-23,0123,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260123_pf.nc,.nc,151912,True
ecmwf,forecast,jfm,2026,2026-01-24,0124,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260124_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-03-29,0329,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260329_pf.nc,.nc,152173,True
ecmwf,forecast,jfm,2026,2026-01-18,0118,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260118_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-03-12,0312,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260312_pf.nc,.nc,151349,True
ecmwf,forecast,jfm,2026,2026-01-24,0124,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260124_pf.nc,.nc,153614,True
ecmwf,forecast,jfm,2026,2026-03-29,0329,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260329_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-03-21,0321,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260321_pf.nc,.nc,152118,True
ecmwf,forecast,jfm,2026,2026-03-04,0304,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260304_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-02-10,0210,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260210_cf.nc,.nc,24009,True
ecmwf,forecast,jfm,2026,2026-01-07,0107,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260107_pf.nc,.nc,152686,True
ecmwf,forecast,jfm,2026,2026-01-26,0126,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jfm2026/2t/20260126_pf.nc,.nc,153190,True
