variable,region,week,init_date,model,crps,crps_clim,crpss,rmse,spread,ssr
TP,east_northeast_india,Week 2,2026-02-05,SPIRE,0.43692140941669716,1.8072345477041483,0.7582375735502911,1.149394750898407,0.9973437720368418,0.8677121339359546
TP,All India,Week 3,2026-02-05,SPIRE,0.4921103526828006,0.87341589229143,0.4365681263347111,1.3791453340035862,1.264348943586675,0.9167626590276289
TP,northwest_india,Week 3,2026-02-05,SPIRE,0.4614659702032383,0.7741544426413176,0.403909679018602,0.964577312393967,1.4852504771668242,1.5397941233768062
TP,central_india,Week 3,2026-02-05,SPIRE,0.26415375447692396,0.5790026082756594,0.5437779541898677,0.6170093679556058,0.6718715772860856,1.0889163312256664
TP,south_peninsula,Week 3,2026-02-05,SPIRE,0.4977382505633746,0.481911905503424,-0.03284074304704676,1.744503273351459,0.8993885462778203,0.5155556656250674
TP,east_northeast_india,Week 3,2026-02-05,SPIRE,0.5940314612178776,1.7852165299574079,0.6672496298070631,1.4864218951149704,1.298428867563853,0.8735264677081626
TP,All India,Week 4,2026-02-05,SPIRE,0.6409872047546309,0.8497231093458809,0.2456516744047781,1.5191136274246624,1.8403705067129803,1.211476530450814
TP,northwest_india,Week 4,2026-02-05,SPIRE,0.6421577272863164,0.8122784308085232,0.20943644084316337,1.5550821417860061,1.9313220227522712,1.241942126950384
TP,central_india,Week 4,2026-02-05,SPIRE,0.42547484107428246,0.5508577099290018,0.22761389483117078,0.7914500779479418,1.4083211480532092,1.7794188001152014
TP,south_peninsula,Week 4,2026-02-05,SPIRE,0.5593472820740267,0.39041713657683463,-0.43269142071571554,1.2855439899064094,1.7447590446501349,1.3572145786914358
TP,east_northeast_india,Week 4,2026-02-05,SPIRE,0.8672765236982628,1.716877706155186,0.4948524751710702,1.9047478543559262,2.4519489739126654,1.2872827068975858
TP,All India,Week 5,2026-02-05,SPIRE,0.8628470560018666,1.01363665047221,0.1487609928075282,2.497362776490049,1.898992117021054,0.7603989836390599
TP,northwest_india,Week 5,2026-02-05,SPIRE,1.1639758275767353,1.2028433639867886,0.03231304887548114,3.3963889712715107,2.3650098187712354,0.6963306731872478
