season,variable,model,region,init_date,scale,lead,week,crps,crps_clim,crps_pers,crpss_clim,crpss_pers,spread,rmse,ssr
JFM2026,TP,ECMWF,east_northeast_india,2026-01-15,daily,12,Week 2,0.202022906848032,1.7584452159800519,0.21453515327366396,0.8851127660889699,0.058322592986293276,0.34183045248584,0.489298159552816,0.6986138120737034
JFM2026,TP,ECMWF,east_northeast_india,2026-01-22,daily,12,Week 2,0.26609302007073415,1.8449494499235481,0.07167018262135119,0.8557721892695973,-2.7127437148661966,0.9243726492066098,0.46083456243539633,2.005866583273463
JFM2026,TP,ECMWF,east_northeast_india,2026-01-29,daily,12,Week 2,0.34061266591930117,1.946616828345161,0.11700918521876144,0.8250232603768973,-1.9109908361680206,0.9937067198220462,0.7733844692186594,1.2848806245436704
JFM2026,TP,ECMWF,east_northeast_india,2026-02-05,daily,12,Week 2,0.32275526336923205,2.0472207301038923,0.29678316458449866,0.8423446682503782,-0.08751203533089469,0.9944608366732718,0.5624380099799835,1.7681252316298173
JFM2026,TP,ECMWF,east_northeast_india,2026-02-12,daily,12,Week 2,0.8535764135251492,1.9167257345329722,0.5102470589959456,0.5546695084504978,-0.6728688553439202,1.520164227440994,1.8970736077233954,0.8013206347144771
JFM2026,TP,ECMWF,east_northeast_india,2026-02-19,daily,12,Week 2,0.9691243691971477,1.829709477212529,0.6555121105963602,0.47033975542742434,-0.47842328697096836,0.8200204252037551,2.2012188702808464,0.3725301632995411
JFM2026,TP,ECMWF,east_northeast_india,2026-02-26,daily,12,Week 2,3.967480674990145,3.3862791694774796,3.3100180335845666,-0.17163425589696657,-0.19862811463101981,4.78084521551454,7.964140705529818,0.6002964277357643
JFM2026,TP,ECMWF,east_northeast_india,2026-03-05,daily,12,Week 2,5.640752326889211,4.871471601066095,8.575693686685623,-0.1579154696611107,0.3422395280224524,6.509276091908747,12.8787337309051,0.5054282686416939
JFM2026,TP,ECMWF,east_northeast_india,2026-03-12,daily,12,Week 2,1.6951106143992705,1.7874366826032906,2.4399324293201405,0.05165277690818837,0.3052632958070918,2.8525157227842954,3.8499430276382265,0.7409241389564641
JFM2026,TP,ECMWF,east_northeast_india,2026-03-19,daily,12,Week 2,2.186883435306396,2.749227660735196,9.540010962422448,0.20454625619415545,0.770767198914089,4.42045301389353,4.1944908384301876,1.0538711810723398
JFM2026,TP,ECMWF,east_northeast_india,2026-03-26,daily,12,Week 2,5.245090377623177,4.537801379994213,7.434608668076247,-0.15586601051936433,0.29450350222934074,4.914500088666352,11.648464590972967,0.42190110553066945
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,13,Week 2,0.10262576418045667,1.7380632977093642,0.2791487401357602,0.9409539547174665,0.6323617146523892,0.38006541362499374,0.19509085795030345,1.9481456876970107
JFM2026,TP,ECMWF,east_northeast_india,2026-01-08,daily,13,Week 2,0.42197187572149925,1.7084669325560924,0.1624837667900438,0.7530113883502717,-1.5970094370519945,1.1656697896582484,0.7470549205057596,1.5603535398295545
JFM2026,TP,ECMWF,east_northeast_india,2026-01-15,daily,13,Week 2,0.22072936761071377,1.8372054717419346,0.044810356555646524,0.8798559164961388,-3.9258560872330257,0.7983699507538298,0.2857678054001591,2.7937715014323485
JFM2026,TP,ECMWF,east_northeast_india,2026-01-22,daily,13,Week 2,0.26953414023107164,1.848707309512942,0.17760635994005874,0.854203994951433,-0.5175928402678713,0.976285572708462,0.373739966006,2.6122054409690523
JFM2026,TP,ECMWF,east_northeast_india,2026-01-29,daily,13,Week 2,0.21960685978859815,1.951890914192087,0.12403698355800578,0.8874901982524488,-0.7704950047088108,0.7730468593544302,0.3580223324534879,2.1592140748785824
JFM2026,TP,ECMWF,east_northeast_india,2026-02-05,daily,13,Week 2,0.30823251906601157,2.0855278734326474,0.34583556011830363,0.8522040760075384,0.10873098486294697,1.0513402709670885,0.5734752000009127,1.8332794006879727
JFM2026,TP,ECMWF,east_northeast_india,2026-02-12,daily,13,Week 2,1.2880536440920753,1.9377279021485698,0.8554016228499657,0.3352763085756931,-0.5057881697729667,2.8038545912364614,2.4406660887252296,1.1488071244931857
JFM2026,TP,ECMWF,east_northeast_india,2026-02-19,daily,13,Week 2,0.31677654624670565,2.0821721773848827,0.32606614285295027,0.8478624632067828,0.028489914730073784,0.7171280703459629,0.8811553669866495,0.8138497445670421
JFM2026,TP,ECMWF,east_northeast_india,2026-02-26,daily,13,Week 2,3.317364185092122,2.515433098726669,1.256653939267003,-0.31880437876538914,-1.639839084917138,4.909814611350462,7.813214193879555,0.6283988240328214
JFM2026,TP,ECMWF,east_northeast_india,2026-03-05,daily,13,Week 2,8.59839254447164,7.576175833523801,10.696264715789978,-0.1349251566238252,0.19613128760934917,5.741085943833837,21.564824855943343,0.266224556989693
JFM2026,TP,ECMWF,east_northeast_india,2026-03-12,daily,13,Week 2,3.8044662660355297,2.350986985860495,5.195425873769876,-0.6182421633623125,0.2677277361913444,2.341731566187141,8.747247336420994,0.2677106838441451
JFM2026,TP,ECMWF,east_northeast_india,2026-03-19,daily,13,Week 2,2.500565959971186,2.4230863209204903,8.809055627924957,-0.031975600036098895,0.7161368862237263,5.257168851890424,4.818664708933751,1.0910011734461813
JFM2026,TP,ECMWF,east_northeast_india,2026-03-26,daily,13,Week 2,4.566110189039343,2.8209445036732257,5.776943664543954,-0.6186458766181653,0.20959759101272057,5.539816446473735,10.09180322218949,0.5489421785685424
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,14,Week 2,0.15807240939403008,1.7316294696835417,0.21800796186164162,0.9087146458515065,0.27492368607000484,0.42802561318074217,0.3710655395875517,1.1535040781650137
