variable,region,week,init_date,model,pcc,rmse,bias,fcst_std,obs_std,fcst_mean,obs_mean
TP,south_peninsula,Week 6,2026-01-22,SPIRE,0.9213821788782874,0.5674082984558715,0.46412479022031244,0.4230842268154231,0.6717823577853066,0.4676120592571896,0.0034872690368771666
Z500,south_peninsula,Week 6,2026-01-22,SPIRE,0.8055495797103506,10.752305698617123,8.9656612557762,1.0356601124006064,6.737869383781286,5860.4969140189205,5851.531252763143
TP,south_peninsula,Week 6,2026-01-22,FuXi,0.9998862803166114,0.010908646543604933,0.0014117552320459122,0.6754967268844191,0.6717823577853066,0.004899024268923078,0.0034872690368771666
Z500,south_peninsula,Week 6,2026-01-22,FuXi,0.9222906818194718,6.614810606529767,6.074362553464832,5.938306246482855,6.737869383781286,5857.605615316607,5851.531252763143
TP,south_peninsula,Week 6,2026-01-22,ECMWF,0.9671528666255655,0.3165221597932711,0.24699012495903044,0.5496072768892932,0.6717823577853066,0.2504773939959076,0.0034872690368771666
Z500,south_peninsula,Week 6,2026-01-22,ECMWF,-0.5219992022303003,7.206898442415412,0.17540767707693877,0.8279687545078195,6.737869383781286,5851.706660440221,5851.531252763143
TP,south_peninsula,Week 6,2026-01-22,NCEP,0.9783951787547102,0.21929480433652218,0.15147498066310056,0.5807438260987818,0.6717823577853066,0.1549622496999777,0.0034872690368771666
Z500,south_peninsula,Week 6,2026-01-22,NCEP,-0.8578832930344842,22.78789884060665,-21.280126635637203,1.5992332079093012,6.737869383781286,5830.251126127507,5851.531252763143
TP,south_peninsula,Week 6,2026-01-22,MME,0.9835953683857906,0.27119838238500593,0.21600041276862234,0.5502754127503009,0.6717823577853066,0.2194876818054995,0.0034872690368771666
Z500,south_peninsula,Week 6,2026-01-22,MME,0.8669462633787105,5.84834405374344,-1.5161737873297878,1.2996669446292117,6.737869383781286,5850.015078975814,5851.531252763143
TP,south_peninsula,Week 6,2026-01-22,Persistence,0.9999669352659577,0.006926681378288302,-0.0012118219427037415,0.6758426969667779,0.6717823577853066,0.0022754470941734255,0.0034872690368771666
Z500,south_peninsula,Week 6,2026-01-22,Persistence,-0.8586319402553498,10.218616869473015,-4.555984302206894,2.684273916833702,6.737869383781286,5846.975268460937,5851.531252763143
TP,east_northeast_india,Week 6,2026-01-22,SPIRE,0.9759915369179262,2.4701843604014173,1.6470036036614701,2.1732521029808596,3.9001560845449914,1.6695627916498785,0.02255918798840827
Z500,east_northeast_india,Week 6,2026-01-22,SPIRE,-0.4380407808761131,25.40459573549079,21.686059113026072,3.5854902328457467,11.263712324652024,5774.497713903956,5752.811654790929
TP,east_northeast_india,Week 6,2026-01-22,FuXi,0.9999948449437107,0.01483044652170492,0.006126453928096485,3.895078336703235,3.9001560845449914,0.028685641916504752,0.02255918798840827
Z500,east_northeast_india,Week 6,2026-01-22,FuXi,0.7676528622098914,7.824686518172513,-1.6488580736970893,11.176408670975963,11.263712324652024,5751.162796717233,5752.811654790929
TP,east_northeast_india,Week 6,2026-01-22,ECMWF,0.9826566589696162,1.2302480405795548,0.8418774430662688,3.3017588932845294,3.9001560845449914,0.864436631054677,0.02255918798840827
Z500,east_northeast_india,Week 6,2026-01-22,ECMWF,-0.6947011047102065,17.57185510004992,9.179231713896826,4.779445022062283,11.263712324652024,5761.990886504826,5752.811654790929
TP,east_northeast_india,Week 6,2026-01-22,NCEP,0.991420906577705,1.103373056816897,0.8656236897194511,3.410351699672649,3.9001560845449914,0.8881828777078591,0.02255918798840827
Z500,east_northeast_india,Week 6,2026-01-22,NCEP,-0.27320182552233035,26.200656357875555,-20.883054557689107,8.454028967163215,11.263712324652024,5731.928600233242,5752.811654790929
TP,east_northeast_india,Week 6,2026-01-22,MME,0.9957217906678009,1.157183853402177,0.8401577975938216,3.174009892264084,3.9001560845449914,0.86271698558223,0.02255918798840827
Z500,east_northeast_india,Week 6,2026-01-22,MME,0.16036492481225106,11.316662803160744,2.0833445488842233,2.149892319222507,11.263712324652024,5754.894999339814,5752.811654790929
TP,east_northeast_india,Week 6,2026-01-22,Persistence,0.9999853689687853,0.03858673823289259,-0.02093347353260563,3.924708322609096,3.9001560845449914,0.0016257144558026381,0.02255918798840827
Z500,east_northeast_india,Week 6,2026-01-22,Persistence,-0.5994716547322865,16.87626409582106,7.4738328583031155,5.399766018377164,11.263712324652024,5760.285487649233,5752.811654790929
TP,All India,Week 1,2026-01-29,SPIRE,0.9477476134808666,0.7509207784130272,0.4930716988306525,0.9708856947166922,1.3943146693058481,0.5077464713608527,0.014674772530200183
Z500,All India,Week 1,2026-01-29,SPIRE,0.9215911745176176,11.719043370815221,10.354905464361337,14.128293509150094,12.828340397269804,5804.768739527705,5794.413834063345
TP,All India,Week 1,2026-01-29,FuXi,0.999834632960474,0.028077011866224844,-0.0028573577863022707,1.4057983054536576,1.3943146693058481,0.011817414743897909,0.014674772530200183
Z500,All India,Week 1,2026-01-29,FuXi,0.940348350527941,6.143431237902322,-4.320939839564773,11.909807644503278,12.828340397269804,5790.092894223779,5794.413834063345
TP,All India,Week 1,2026-01-29,ECMWF,0.8570653847221091,0.8917402567339808,0.5267178501643778,1.1534782672147432,1.3943146693058481,0.5413926226945781,0.014674772530200183
Z500,All India,Week 1,2026-01-29,ECMWF,0.9594736111101739,8.325873572140308,5.229162901744287,17.685046939119697,12.828340397269804,5799.642996965087,5794.413834063345
TP,All India,Week 1,2026-01-29,NCEP,0.8543343878945405,0.8740438506154345,0.4704920887242592,1.323347354162315,1.3943146693058481,0.4851668612544594,0.014674772530200183
Z500,All India,Week 1,2026-01-29,NCEP,0.8948457825602527,10.442319586701355,-8.65925857369795,12.606005945232306,12.828340397269804,5785.7545754896455,5794.413834063345
TP,All India,Week 1,2026-01-29,MME,0.9645915133313212,0.5574370953663372,0.3718560699832469,1.1520181906272215,1.3943146693058481,0.386530842513447,0.014674772530200183
Z500,All India,Week 1,2026-01-29,MME,0.9435386179999841,4.659982460437988,0.6509674882107299,13.902092793565048,12.828340397269804,5795.064801551554,5794.413834063345
TP,All India,Week 1,2026-01-29,Persistence,0.9975292684287322,0.11492641638589522,0.04378067900518514,1.3496818722163515,1.3943146693058481,0.05845545153538534,0.014674772530200183
Z500,All India,Week 1,2026-01-29,Persistence,0.6955513017134176,18.293251313773624,-12.373154371074817,18.751175719689545,12.828340397269804,5782.040679692271,5794.413834063345
TP,northwest_india,Week 1,2026-01-29,SPIRE,0.9454790440918264,0.8677489714628509,0.7052602113448757,1.0556978892992752,1.3687912793633112,0.739417981362688,0.03415777001781222
Z500,northwest_india,Week 1,2026-01-29,SPIRE,0.8784485700919363,17.211865105991524,16.744698829029392,8.160534384016456,6.3574340571484,5745.711136874444,5728.966438045414
TP,northwest_india,Week 1,2026-01-29,FuXi,0.9996067302961942,0.04609130355942768,-0.013696085088744455,1.3897811720972053,1.3687912793633112,0.020461684929067768,0.03415777001781222
Z500,northwest_india,Week 1,2026-01-29,FuXi,0.9283146411694524,3.5543493861576434,-2.2197062729418455,7.357511012670031,6.3574340571484,5726.746731772473,5728.966438045414
TP,northwest_india,Week 1,2026-01-29,ECMWF,0.8084714643859334,1.428009609605384,1.1775860985861624,1.0471314904920395,1.3687912793633112,1.2117438686039748,0.03415777001781222
Z500,northwest_india,Week 1,2026-01-29,ECMWF,0.9162134887913078,13.122605951811467,12.113363606531319,10.181388236916652,6.3574340571484,5741.079801651946,5728.966438045414
TP,northwest_india,Week 1,2026-01-29,NCEP,0.8421895898817197,1.1022460545729962,0.8105807220520277,1.037797019894833,1.3687912793633112,0.8447384920698401,0.03415777001781222
Z500,northwest_india,Week 1,2026-01-29,NCEP,0.8424535995739809,5.684722361673128,-3.2726363610525318,8.49813667182592,6.3574340571484,5725.6938016843615,5728.966438045414
TP,northwest_india,Week 1,2026-01-29,MME,0.9586488832963469,0.8115343825773509,0.6699327367235803,1.0712922875512976,1.3687912793633112,0.7040905067413925,0.03415777001781222
Z500,northwest_india,Week 1,2026-01-29,MME,0.9137936491876928,6.870032218579322,5.841429950391532,8.340588175921468,6.3574340571484,5734.807867995807,5728.966438045414
TP,northwest_india,Week 1,2026-01-29,Persistence,0.9978179717307057,0.1964248475168276,0.12687356472974318,1.246145484448609,1.3687912793633112,0.1610313347475554,0.03415777001781222
Z500,northwest_india,Week 1,2026-01-29,Persistence,0.4973412716286408,29.261113108777682,-26.202646116107264,14.960720177272675,6.3574340571484,5702.763791929307,5728.966438045414
TP,central_india,Week 1,2026-01-29,SPIRE,0.5966114497912627,0.47090383841000744,0.3712051664316045,0.36051578914181337,0.23084530372217563,0.3729867447129736,0.0017815782813691116
Z500,central_india,Week 1,2026-01-29,SPIRE,0.9525210366295931,8.016788630248652,7.663957512135788,7.717832798081809,7.247638369997193,5832.634141914924,5824.970184402786
TP,central_india,Week 1,2026-01-29,FuXi,0.9997054862455855,0.006917475860075579,0.0039831991312221145,0.23000194197497276,0.23084530372217563,0.005764777412591226,0.0017815782813691116
Z500,central_india,Week 1,2026-01-29,FuXi,0.9407494127625946,6.785005839029218,-6.32278927979561,6.953808839817044,7.247638369997193,5818.647395122993,5824.970184402786
TP,central_india,Week 1,2026-01-29,ECMWF,0.3852417439403819,0.39497898429354206,0.17836463620160461,0.36966896679248334,0.23084530372217563,0.18014621448297372,0.0017815782813691116
Z500,central_india,Week 1,2026-01-29,ECMWF,0.9519586793519274,3.2209433443848705,1.3176031506936232,8.82625722005162,7.247638369997193,5826.2877875534805,5824.970184402786
TP,central_india,Week 1,2026-01-29,NCEP,0.817297926544195,0.15697586904905766,0.06195127299364829,0.24443718334142187,0.23084530372217563,0.0637328512750174,0.0017815782813691116
Z500,central_india,Week 1,2026-01-29,NCEP,0.9683484129499154,9.634821695087785,-9.45943503798105,7.294456720281717,7.247638369997193,5815.5107493648065,5824.970184402786
TP,central_india,Week 1,2026-01-29,MME,0.7382017996707749,0.23912278178725146,0.15387606868951986,0.2665978231786224,0.23084530372217563,0.15565764697088896,0.0017815782813691116
Z500,central_india,Week 1,2026-01-29,MME,0.9637035070562605,2.652071547653712,-1.7001659137368346,7.616190358381545,7.247638369997193,5823.27001848905,5824.970184402786
TP,central_india,Week 1,2026-01-29,Persistence,0.9994120576377203,0.008117644858468437,0.0011606907513287692,0.22932936147804428,0.23084530372217563,0.002942269032697881,0.0017815782813691116
Z500,central_india,Week 1,2026-01-29,Persistence,0.900070388348433,11.762372162472161,-11.050971716016049,9.024526179933925,7.247638369997193,5813.919212686772,5824.970184402786
TP,south_peninsula,Week 1,2026-01-29,SPIRE,0.9503471682457652,0.20715832743249515,0.17538443997464856,0.2062062386767643,0.28561752841928184,0.18308167821494847,0.007697238240299914
Z500,south_peninsula,Week 1,2026-01-29,SPIRE,0.44941435171233524,8.743205079583833,8.404050192596678,2.2180496524173146,2.3714098108674313,5869.59511885326,5861.191068660664
TP,south_peninsula,Week 1,2026-01-29,FuXi,0.9989732012926481,0.01747294687241969,-0.0006296003364787042,0.29704886343167636,0.28561752841928184,0.007067637903821211,0.007697238240299914
Z500,south_peninsula,Week 1,2026-01-29,FuXi,-0.13505766219440332,3.9886200034697277,-0.1682391545166257,2.8983838406130733,2.3714098108674313,5861.022829506148,5861.191068660664
TP,south_peninsula,Week 1,2026-01-29,ECMWF,0.7761968288728543,0.2141009784076818,0.11500687387573331,0.23526503845051525,0.28561752841928184,0.12270411211603323,0.007697238240299914
Z500,south_peninsula,Week 1,2026-01-29,ECMWF,0.8735333065800952,1.8379845760085491,-1.367543745658663,2.4905063572909514,2.3714098108674313,5859.823524915007,5861.191068660664
TP,south_peninsula,Week 1,2026-01-29,NCEP,0.02424290114220429,1.3659853869509655,0.8624469987580337,1.0270084213167094,0.28561752841928184,0.8701442369983335,0.007697238240299914
Z500,south_peninsula,Week 1,2026-01-29,NCEP,0.8664769654454753,9.879970869788835,-9.808756171868977,2.0296695057751544,2.3714098108674313,5851.382312488795,5861.191068660664
TP,south_peninsula,Week 1,2026-01-29,MME,0.5081072045085876,0.42807790181615246,0.28805217806798417,0.34452424766398654,0.28561752841928184,0.2957494163082841,0.007697238240299914
Z500,south_peninsula,Week 1,2026-01-29,MME,0.5523431041074657,2.2367709061700447,-0.7351222198617534,2.054690506117604,2.3714098108674313,5860.455946440801,5861.191068660664
TP,south_peninsula,Week 1,2026-01-29,Persistence,0.9826486297477877,0.056232191250996585,0.016921829236776716,0.28898712436050866,0.28561752841928184,0.02461906747707663,0.007697238240299914
Z500,south_peninsula,Week 1,2026-01-29,Persistence,0.05250137208624008,3.991907088522528,-1.3783266907784255,3.0275100299058537,2.3714098108674313,5859.812741969886,5861.191068660664
TP,east_northeast_india,Week 1,2026-01-29,SPIRE,0.9806560805690782,1.2573637366895012,0.7034370422510771,1.5837676297650252,2.5481373859063297,0.7137041528753251,0.010267110624248085
Z500,east_northeast_india,Week 1,2026-01-29,SPIRE,0.9667637878332189,5.744068705286283,4.97562401936425,6.4974756253044506,8.622004229100538,5789.411818239295,5784.436194219929
TP,east_northeast_india,Week 1,2026-01-29,FuXi,0.999995206808429,0.01277758890827011,0.002411903225880944,2.557882488676629,2.5481373859063297,0.01267901385012903,0.010267110624248085
Z500,east_northeast_india,Week 1,2026-01-29,FuXi,0.9269414667488788,10.039713748548014,-9.503382345910932,7.8649174887765625,8.622004229100538,5774.9328118740195,5784.436194219929
TP,east_northeast_india,Week 1,2026-01-29,ECMWF,0.9825011995907482,0.6864937618164767,0.4135087597347055,2.2296268204429444,2.5481373859063297,0.42377587035895353,0.010267110624248085
Z500,east_northeast_india,Week 1,2026-01-29,ECMWF,0.9769636805120516,7.833838963480879,7.340603867843116,10.44798999367492,8.622004229100538,5791.776798087773,5784.436194219929
TP,east_northeast_india,Week 1,2026-01-29,NCEP,0.9983096996097837,0.31158367741396903,0.17352556363288724,2.3316002911306946,2.5481373859063297,0.18379267425713533,0.010267110624248085
Z500,east_northeast_india,Week 1,2026-01-29,NCEP,0.81934841054591,18.10774782109428,-17.165397535994597,4.096798673540087,8.622004229100538,5767.270796683935,5784.436194219929
TP,east_northeast_india,Week 1,2026-01-29,MME,0.9965979905642197,0.5376243131797313,0.32322081721113766,2.164682218474481,2.5481373859063297,0.3334879278353858,0.010267110624248085
Z500,east_northeast_india,Week 1,2026-01-29,MME,0.9577142416117356,4.517395302450525,-3.5881379986745165,7.0834945750041785,8.622004229100538,5780.848056221255,5784.436194219929
TP,east_northeast_india,Week 1,2026-01-29,Persistence,0.9999932737107461,0.017879869600255036,-0.0068887973266505975,2.5617175569462423,2.5481373859063297,0.0033783132975974866,0.010267110624248085
Z500,east_northeast_india,Week 1,2026-01-29,Persistence,0.9471121428924514,6.373153419778431,1.1289674994956438,13.79514302562378,8.622004229100538,5785.565161719426,5784.436194219929
TP,All India,Week 2,2026-01-29,SPIRE,0.989100305215404,0.5158081841795217,0.372973025724533,1.2736190922860342,1.5626908326757099,0.37595093396115187,0.0029779082366187958
Z500,All India,Week 2,2026-01-29,SPIRE,0.9739684424454044,9.787176197154679,6.410057504549996,22.143033068004826,16.134767834459453,5800.000330950702,5793.590273446151
TP,All India,Week 2,2026-01-29,FuXi,0.9999628592417658,0.016059855986785953,0.007487067745600433,1.5581083594576133,1.5626908326757099,0.010464975982219227,0.0029779082366187958
Z500,All India,Week 2,2026-01-29,FuXi,0.22885203090796544,24.130072859454934,-17.673253948227693,8.511202965501031,16.134767834459453,5775.917019497923,5793.590273446151
TP,All India,Week 2,2026-01-29,ECMWF,0.9782930148208671,0.4474720399994748,0.23324278001211243,1.3263771914892741,1.5626908326757099,0.23622068824873124,0.0029779082366187958
Z500,All India,Week 2,2026-01-29,ECMWF,0.9454010935371866,5.841349411635124,-1.7134197386758356,17.133738200557474,16.134767834459453,5791.876853707475,5793.590273446151
TP,All India,Week 2,2026-01-29,NCEP,0.7410706512385704,1.1762419689618677,0.5267144312407533,1.230365019235343,1.5626908326757099,0.5296923394773723,0.0029779082366187958
Z500,All India,Week 2,2026-01-29,NCEP,0.8810038394703669,36.262632017423044,-35.14342168967365,9.562053111291137,16.134767834459453,5758.446851756476,5793.590273446151
TP,All India,Week 2,2026-01-29,MME,0.9738573158617744,0.5106865962247049,0.2851043261807498,1.2905279830723988,1.5626908326757099,0.2880822344173687,0.0029779082366187958
Z500,All India,Week 2,2026-01-29,MME,0.9388326479726725,13.454422168736718,-12.030009468006856,12.818280753174758,16.134767834459453,5781.560263978144,5793.590273446151
